NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.380952381,0.214285714,0.380952381,0.333333333,0.333333333,0.119047619,0.142857143,0.142857143,0.166666667,0.214285714,0.476190476,0.166666667,0.30952381,0.357142857,0.333333333,0.119047619,0.095238095,0.166666667,0.047619048,0.142857143,0.285714286,0.285714286,0.071428571,0.19047619,0.214285714,0.285714286,0.261904762,0.357142857,0.071428571,0.333333333,0.333333333,2.19047619,3.30952381,0.452380952,0.666666667,0.666666667,4.666666667,0.666666667,30.66666667
0.523809524,0.119047619,0.285714286,0.238095238,0.071428571,0.071428571,0.071428571,0.095238095,0.095238095,0.142857143,0.452380952,0.119047619,0.142857143,0.19047619,0.071428571,0.095238095,0.095238095,0.119047619,0.095238095,0.142857143,0.214285714,0.428571429,0.095238095,0.119047619,0.214285714,0.142857143,0.19047619,0.357142857,0.095238095,0.30952381,0.380952381,2.19047619,2.952380952,1,0.666666667,1.071428571,24.19047619,0.666666667,14.02380952
0.857142857,0.19047619,0.095238095,0.404761905,0.142857143,0.095238095,0.095238095,0.047619048,0.095238095,0.214285714,0.5,0.071428571,0.166666667,0.404761905,0.119047619,0.119047619,0.095238095,0.023809524,0.095238095,0.023809524,0.214285714,0.285714286,0.095238095,0.19047619,0.214285714,0.214285714,0.238095238,0.404761905,0.095238095,0.333333333,0.547619048,2.19047619,3.523809524,0.476190476,0.666666667,0.952380952,5.738095238,0.666666667,11.33333333
0.523809524,0.142857143,0.404761905,0.523809524,0.357142857,0.142857143,0.095238095,0.071428571,0.071428571,0.142857143,0.595238095,0.095238095,0.357142857,0.523809524,0.285714286,0.19047619,0.095238095,0.119047619,0.095238095,0.071428571,0.238095238,0.523809524,0.095238095,0.119047619,0.238095238,0.285714286,0.285714286,0.5,0.071428571,0.357142857,0.571428571,2.166666667,2.857142857,0.619047619,1.023809524,1.023809524,0.69047619,0.69047619,9.666666667
0.547619048,0.142857143,0.357142857,0.261904762,0.357142857,0.095238095,0.095238095,0.119047619,0.071428571,0.142857143,0.547619048,0.166666667,0.285714286,0.214285714,0.357142857,0.095238095,0.071428571,0.142857143,0.071428571,0.142857143,0.30952381,0.30952381,0.071428571,0.166666667,0.30952381,0.30952381,0.285714286,0.5,0.095238095,0.333333333,0.404761905,2.166666667,3.380952381,0.69047619,1.023809524,1.023809524,23.64285714,0.69047619,13.83333333
0.523809524,0.19047619,0.261904762,0.357142857,0.166666667,0.095238095,0.119047619,0.095238095,0.166666667,0.19047619,0.428571429,0.142857143,0.238095238,0.357142857,0.166666667,0.119047619,0.142857143,0.142857143,0.166666667,0.142857143,0.19047619,0.404761905,0.142857143,0.19047619,0.238095238,0.238095238,0.214285714,0.30952381,0.166666667,0.333333333,0.5,2.214285714,3.785714286,0.404761905,0.976190476,0.666666667,25.5952381,0.642857143,10.92857143
0.30952381,0.119047619,0.30952381,0.380952381,0.357142857,0.166666667,0.023809524,0.047619048,0.023809524,0.119047619,0.333333333,0.095238095,0.238095238,0.404761905,0.357142857,0.047619048,0.023809524,0.047619048,0,0.095238095,0.214285714,0.380952381,0.071428571,0.119047619,0.214285714,0.285714286,0.238095238,0.357142857,0,0.261904762,0.30952381,2.214285714,2.642857143,0.428571429,0.976190476,0.714285714,0.642857143,0.642857143,11.73809524
0.428571429,0.166666667,0.214285714,0.30952381,0.261904762,0.19047619,0.166666667,0.19047619,0.166666667,0.19047619,0.404761905,0.19047619,0.238095238,0.30952381,0.238095238,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.30952381,0.452380952,0.166666667,0.142857143,0.285714286,0.30952381,0.261904762,0.30952381,0.166666667,0.380952381,0.380952381,2.214285714,3.69047619,0.547619048,0.976190476,0.619047619,23.76190476,0.642857143,18.73809524
0.666666667,0.166666667,0.19047619,0.404761905,0.19047619,0.238095238,0.142857143,0.142857143,0.119047619,0.19047619,0.357142857,0.119047619,0.142857143,0.380952381,0.19047619,0.142857143,0.166666667,0.142857143,0.142857143,0.142857143,0.214285714,0.357142857,0.119047619,0.142857143,0.214285714,0.214285714,0.261904762,0.357142857,0.142857143,0.30952381,0.428571429,2.19047619,3.761904762,0.714285714,0.666666667,1,2.619047619,0.666666667,10.0952381
0.571428571,0.095238095,0.380952381,0.5,0.333333333,0.142857143,0.166666667,0.095238095,0.071428571,0.047619048,0.547619048,0.095238095,0.357142857,0.5,0.285714286,0.119047619,0.119047619,0.071428571,0.071428571,0.095238095,0.261904762,0.404761905,0.071428571,0.166666667,0.261904762,0.285714286,0.30952381,0.428571429,0.071428571,0.428571429,0.404761905,2.19047619,3.19047619,0.666666667,0.666666667,0.642857143,26.07142857,0.666666667,12.11904762
