NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.619047619,0.404761905,0.333333333,0.30952381,0.261904762,0.261904762,0.285714286,0.238095238,0.238095238,0.30952381,0.571428571,0.285714286,0.261904762,0.261904762,0.285714286,0.19047619,0.261904762,0.261904762,0.238095238,0.238095238,0.452380952,1.476190476,0.404761905,0.428571429,0.452380952,0.357142857,0.333333333,0.452380952,0.19047619,1.452380952,0.5,1.404761905,2.595238095,0.880952381,1.452380952,1.214285714,1.119047619,1.452380952,20.04761905
0.666666667,0.333333333,0.404761905,0.285714286,0.452380952,0.285714286,0.285714286,0.285714286,0.333333333,0.285714286,0.666666667,0.428571429,0.357142857,0.285714286,0.452380952,0.261904762,0.285714286,0.333333333,0.285714286,0.428571429,0.5,1.380952381,0.523809524,0.285714286,0.523809524,0.595238095,0.452380952,0.452380952,0.404761905,1.428571429,0.476190476,1.380952381,2.523809524,1.214285714,1.19047619,1.19047619,1.047619048,1.476190476,30.11904762
0.738095238,0.428571429,0.595238095,0.642857143,0.642857143,0.30952381,0.30952381,0.261904762,0.285714286,0.380952381,0.880952381,0.428571429,0.5,0.714285714,0.571428571,0.333333333,0.285714286,0.285714286,0.357142857,0.30952381,0.571428571,1.19047619,0.452380952,0.476190476,0.619047619,0.523809524,0.642857143,0.761904762,0.30952381,0.857142857,0.642857143,1.380952381,3.428571429,0.976190476,1.476190476,1.5,1.095238095,1.476190476,15.73809524
0.547619048,0.333333333,0.380952381,0.5,0.380952381,0.19047619,0.166666667,0.166666667,0.261904762,0.30952381,0.714285714,0.333333333,0.380952381,0.523809524,0.357142857,0.166666667,0.119047619,0.214285714,0.214285714,0.333333333,0.452380952,1.214285714,0.357142857,0.333333333,0.476190476,0.30952381,0.333333333,0.595238095,0.214285714,1.095238095,0.476190476,1.333333333,2.404761905,1.166666667,1.523809524,1.166666667,1.095238095,1.523809524,35.19047619
0.666666667,0.261904762,0.285714286,0.333333333,0.428571429,0.238095238,0.214285714,0.19047619,0.214285714,0.261904762,0.738095238,0.30952381,0.333333333,0.357142857,0.452380952,0.238095238,0.19047619,0.285714286,0.261904762,0.285714286,0.5,0.80952381,0.452380952,0.214285714,0.5,0.357142857,0.30952381,0.547619048,0.238095238,0.761904762,0.595238095,1.333333333,2.5,1.095238095,1.238095238,1.547619048,0.976190476,1.523809524,39.92857143
0.5,0.333333333,0.30952381,0.333333333,0.285714286,0.19047619,0.214285714,0.166666667,0.238095238,0.333333333,0.642857143,0.357142857,0.285714286,0.30952381,0.428571429,0.214285714,0.238095238,0.166666667,0.19047619,0.333333333,0.5,0.619047619,0.357142857,0.261904762,0.523809524,0.261904762,0.333333333,0.452380952,0.285714286,0.476190476,0.523809524,1.333333333,2.428571429,1.166666667,1.238095238,1.428571429,1.095238095,1.523809524,11.73809524
0.666666667,0.30952381,0.452380952,0.571428571,0.452380952,0.30952381,0.285714286,0.261904762,0.261904762,0.404761905,0.857142857,0.357142857,0.428571429,0.571428571,0.452380952,0.238095238,0.261904762,0.285714286,0.261904762,0.428571429,0.642857143,1.452380952,0.452380952,0.357142857,0.69047619,0.547619048,0.547619048,0.595238095,0.30952381,1.380952381,0.69047619,1.333333333,2.785714286,1.071428571,1.238095238,1.547619048,7.595238095,1.523809524,14.83333333
0.738095238,0.476190476,0.428571429,0.523809524,0.452380952,0.30952381,0.333333333,0.238095238,0.261904762,0.5,0.857142857,0.380952381,0.380952381,0.476190476,0.428571429,0.30952381,0.30952381,0.261904762,0.30952381,0.30952381,0.571428571,1.30952381,0.5,0.428571429,0.571428571,0.357142857,0.571428571,0.619047619,0.333333333,1.047619048,0.619047619,1.357142857,2.928571429,1,1.214285714,1.452380952,1.238095238,1.5,20.04761905
1,0.523809524,0.523809524,0.380952381,0.452380952,0.523809524,0.404761905,0.380952381,0.452380952,0.476190476,0.976190476,0.452380952,0.5,0.357142857,0.5,0.5,0.380952381,0.380952381,0.404761905,0.452380952,0.571428571,1.119047619,0.5,0.523809524,0.547619048,0.404761905,0.452380952,0.428571429,0.404761905,1.023809524,0.619047619,1.357142857,2.404761905,1.142857143,1.214285714,1.5,1,1.5,16.28571429
0.523809524,0.261904762,0.428571429,0.642857143,0.357142857,0.214285714,0.238095238,0.166666667,0.166666667,0.285714286,0.69047619,0.428571429,0.476190476,0.642857143,0.333333333,0.214285714,0.214285714,0.214285714,0.19047619,0.452380952,0.357142857,1.19047619,0.238095238,0.285714286,0.404761905,0.261904762,0.380952381,0.69047619,0.261904762,1.023809524,0.428571429,1.357142857,2.404761905,1.357142857,1.5,1.428571429,1.5,1.5,38.07142857
0.619047619,0.285714286,0.30952381,0.380952381,0.261904762,0.238095238,0.166666667,0.238095238,0.214285714,0.333333333,0.595238095,0.238095238,0.238095238,0.476190476,0.30952381,0.19047619,0.214285714,0.19047619,0.238095238,0.214285714,0.523809524,1.30952381,0.30952381,0.357142857,0.476190476,0.30952381,0.404761905,0.571428571,0.261904762,1.285714286,0.523809524,1.404761905,2.595238095,0.928571429,1.214285714,1.142857143,7.619047619,1.452380952,14.5952381
0.738095238,0.428571429,0.452380952,0.476190476,0.357142857,0.333333333,0.19047619,0.238095238,0.285714286,0.404761905,0.880952381,0.380952381,0.333333333,0.5,0.333333333,0.214285714,0.214285714,0.261904762,0.30952381,0.333333333,0.571428571,1,0.428571429,0.357142857,0.571428571,0.452380952,0.523809524,0.547619048,0.19047619,1.333333333,0.619047619,1.380952381,2.976190476,1.071428571,1.19047619,1.166666667,1.428571429,1.476190476,16.4047619
