,p-value,cliff
GodClass,0.08857234643196303,0.08958269564330171
DataClass,0.8382813936156739,-0.008978675645342313
LongMethod,0.024498484481203665,0.11213141516171819
FeatureEnvy,0.29065476374144106,0.06478930721354964
