,p-value,cliff
GodClass,0.048407757317455245,0.08856239159269462
DataClass,0.003109669427997448,0.11804917865523926
LongMethod,0.6195608299149111,-0.02509947964493419
FeatureEnvy,0.003585840767432298,-0.11692684419957147
