,p-value,cliff
GodClass,0.8713051888281556,0.012855831037649219
DataClass,0.07101545904397297,0.08039995918783797
LongMethod,0.2712890114507157,0.029588817467605347
FeatureEnvy,0.1105277619920127,-0.0655035200489746
