,p-value,cliff
GodClass,0.08696676232561862,0.0871339659218447
DataClass,0.10285345059383055,0.07540046933986327
LongMethod,0.012516049593005566,-0.11396796245281093
FeatureEnvy,0.037865595239649295,-0.10774410774410774
