,p-value,cliff
GodClass,0.32215973981775303,0.039077645138251196
DataClass,0.24590495185238181,0.07142128354249566
LongMethod,0.4895637887958666,-0.026936026936026935
FeatureEnvy,0.11097289914562727,-0.0732578308335884
