,p-value,cliff
GodClass,0.0024316025173837714,-0.16671768186919703
DataClass,0.0002129147885377928,-0.16100397918579737
LongMethod,0.06559969214707187,-0.04132231404958678
FeatureEnvy,0.6991546101935475,-0.028058361391694726
