,p-value,cliff
GodClass,0.3147034267203336,0.03887358432812978
DataClass,0.2920947397804001,0.09529639832670135
LongMethod,0.569880841471437,-0.02887460463218039
FeatureEnvy,0.29190964342364323,-0.06958473625140292
