,p-value,cliff
GodClass,4.7632021348683564e-05,0.16620752984389348
DataClass,0.01715717325688796,0.09590858075706561
LongMethod,0.9111340263539525,0.042852770125497396
FeatureEnvy,0.0157641152996124,-0.0707070707070707
