,p-value,cliff
GodClass,0.23367767645917947,-0.044791347821650854
DataClass,0.8886380066443135,0.01826344250586675
LongMethod,0.5129984248224165,-0.036118763391490664
FeatureEnvy,0.023719577640923206,-0.10794816855422916
