,p-value,cliff
GodClass,0.2522849292130742,-0.07111519232731355
DataClass,0.012144835658305434,0.11957963473114988
LongMethod,0.25894386109786316,0.03938373635343332
FeatureEnvy,0.01396064000940642,0.10070400979491889
