,p-value,cliff
GodClass,0.4784894456418993,-0.02081420263238445
DataClass,0.015587669018070092,-0.09876543209876543
LongMethod,0.05114981381920997,-0.06672788490970309
FeatureEnvy,0.02058230642646577,-0.10376492194674013
