Dataset,Algorithm,severity@20%,rel_severity@20%,severity@10%,rel_severity@10%,severity@5%,rel_severity@5%,acc_ord_3,acc_ord_2,acc_ord_1,acc_ord_0,err_3_to_0,err_3_to_1,err_3_to_2,err_2_to_0,err_2_to_1,err_2_to_3,err_1_to_0,err_1_to_2,err_1_to_3,err_0_to_1,err_0_to_2,err_0_to_3,accuracy@100%,accuracy@40%,accuracy@20%,CLC,spearmanr,kendalltau,MAE,MSE,time
DataClass,CART,0.2950819672131147,0.75,0.1311475409836065,0.6666666666666666,0.0327868852459016,0.3333333333333333,0.5,0.6363636363636364,0.3333333333333333,0.875,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0909090909090909,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.0,0.0625,0.6666666666666666,0.625,0.5,0.6871584699453553,0.7568419009571409,0.6741910863387948,0.4285714285714285,0.6666666666666666,0.1793558597564697
DataClass,CART,0.3387096774193548,0.875,0.1935483870967742,1.0,0.0967741935483871,1.0,0.5833333333333334,0.6363636363636364,0.5,0.8666666666666667,0.0833333333333333,0.0833333333333333,0.25,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.25,0.25,0.0666666666666666,0.0666666666666666,0.0,0.6904761904761905,0.6875,0.75,0.664362519201229,0.7296581495266502,0.6613998565837822,0.4523809523809524,0.7857142857142857,0.0057778358459472
DataClass,CART,0.3387096774193548,0.875,0.1612903225806451,0.8333333333333334,0.0806451612903225,0.8333333333333334,0.75,0.5454545454545454,0.0,0.8,0.0,0.0,0.25,0.0909090909090909,0.0,0.3636363636363636,0.25,0.5,0.25,0.2,0.0,0.0,0.6428571428571429,0.5625,0.625,0.6962365591397849,0.821424950280018,0.7344150409740602,0.4047619047619047,0.5,0.0059747695922851
DataClass,CART,0.359375,0.9583333333333334,0.1875,1.0,0.09375,1.0,0.7692307692307693,0.8181818181818182,0.3333333333333333,0.8666666666666667,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.1818181818181818,0.0,0.6666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,0.7857142857142857,0.6875,0.875,0.6930803571428572,0.8362826228225062,0.7970947272543838,0.2857142857142857,0.4761904761904761,0.0059413909912109
DataClass,CART,0.359375,0.9583333333333334,0.171875,0.9166666666666666,0.078125,0.8333333333333334,0.6923076923076923,0.5454545454545454,0.6666666666666666,0.9333333333333332,0.0,0.0,0.3076923076923077,0.0,0.1818181818181818,0.2727272727272727,0.3333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.7380952380952381,0.625,0.875,0.685639880952381,0.8295094444938613,0.7778791365123814,0.3095238095238095,0.4523809523809524,0.0090177059173583
DataClass,CART,0.359375,0.9583333333333334,0.171875,0.9166666666666666,0.09375,1.0,0.7692307692307693,0.5454545454545454,0.3333333333333333,0.9333333333333332,0.0,0.0,0.2307692307692307,0.1818181818181818,0.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0666666666666666,0.0,0.7380952380952381,0.6875,0.875,0.693452380952381,0.8466257591818711,0.7840376377679784,0.3333333333333333,0.4761904761904761,0.0059864521026611
DataClass,CART,0.375,1.0,0.1875,1.0,0.09375,1.0,0.7692307692307693,0.6363636363636364,0.6666666666666666,0.8666666666666667,0.0,0.0,0.2307692307692307,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.3333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.7619047619047619,0.9375,1.0,0.6863839285714286,0.8447324939570355,0.7850955517388399,0.3333333333333333,0.5238095238095238,0.0069754123687744
DataClass,CART,0.365079365079365,0.9583333333333334,0.1904761904761904,1.0,0.0952380952380952,1.0,0.75,0.5,0.6666666666666666,0.9333333333333332,0.0,0.0,0.25,0.0,0.0833333333333333,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0666666666666666,0.0,0.0,0.7380952380952381,0.6875,0.875,0.6974678760393047,0.8834001669228514,0.8198687609446266,0.2619047619047619,0.2619047619047619,0.0049867630004882
DataClass,CART,0.3492063492063492,0.9166666666666666,0.1746031746031746,0.9166666666666666,0.0952380952380952,1.0,0.8333333333333334,0.5,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.75,0.75,0.6853741496598641,0.8838054034783137,0.8350576211669377,0.238095238095238,0.3333333333333333,0.0060198307037353
DataClass,CART,0.365079365079365,0.9583333333333334,0.1904761904761904,1.0,0.0952380952380952,1.0,0.6666666666666666,0.5833333333333334,0.0,0.8666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0833333333333333,0.3333333333333333,0.0,1.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.6666666666666666,0.6875,0.875,0.6902872260015118,0.8380168133537576,0.7678824387770569,0.3571428571428571,0.4047619047619047,0.0049865245819091
DataClass,CART,0.3278688524590163,0.8333333333333334,0.180327868852459,0.9166666666666666,0.0983606557377049,1.0,0.75,0.3636363636363636,0.3333333333333333,0.9375,0.0,0.0,0.25,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.3333333333333333,0.0,0.3333333333333333,0.0625,0.0,0.0,0.6904761904761905,0.6875,0.625,0.6918423106947698,0.8197106259810932,0.7404634286391397,0.4047619047619047,0.5952380952380952,0.0049881935119628
DataClass,CART,0.3225806451612903,0.8333333333333334,0.1612903225806451,0.8333333333333334,0.0806451612903225,0.8333333333333334,0.75,0.6363636363636364,0.0,0.9333333333333332,0.0,0.0,0.25,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.25,0.5,0.25,0.0666666666666666,0.0,0.0,0.7142857142857143,0.8125,0.625,0.7066052227342552,0.8514560323610098,0.7778000451380279,0.3333333333333333,0.4285714285714285,0.0049865245819091
DataClass,CART,0.3225806451612903,0.8333333333333334,0.1612903225806451,0.8333333333333334,0.0806451612903225,0.8333333333333334,0.5833333333333334,0.3636363636363636,0.5,0.8666666666666667,0.0,0.0,0.4166666666666667,0.0,0.0,0.6363636363636364,0.0,0.5,0.0,0.0,0.1333333333333333,0.0,0.6190476190476191,0.4375,0.5,0.6881720430107527,0.7922221951442201,0.7118143013911126,0.4285714285714285,0.5238095238095238,0.0059716701507568
