Dataset,Algorithm,severity@20%,rel_severity@20%,severity@10%,rel_severity@10%,severity@5%,rel_severity@5%,acc_ord_3,acc_ord_2,acc_ord_1,acc_ord_0,err_3_to_0,err_3_to_1,err_3_to_2,err_2_to_0,err_2_to_1,err_2_to_3,err_1_to_0,err_1_to_2,err_1_to_3,err_0_to_1,err_0_to_2,err_0_to_3,accuracy@100%,accuracy@40%,accuracy@20%,CLC,spearmanr,kendalltau,MAE,MSE,time
FeatureEnvy,DTR,0.5925925925925926,0.8888888888888888,0.2962962962962963,0.8,0.2222222222222222,1.0,1.0,0.3333333333333333,0.3333333333333333,0.9285714285714286,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0714285714285714,0.0,0.0,0.7619047619047619,0.5625,0.625,0.7614638447971783,0.7427481210521325,0.7019253339314304,0.3095238095238095,0.4523809523809524,0.0049917697906494
FeatureEnvy,DTR,0.4814814814814814,0.7222222222222222,0.1851851851851851,0.5,0.1111111111111111,0.5,0.5,1.0,1.0,0.8928571428571429,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.9047619047619048,0.75,0.75,0.8302469135802472,0.8412977475278046,0.8252387065093889,0.1666666666666666,0.3571428571428571,0.004993200302124
FeatureEnvy,DTR,0.6296296296296297,0.9444444444444444,0.2962962962962963,0.8,0.1481481481481481,0.6666666666666666,0.5,1.0,0.6666666666666666,0.9642857142857144,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0357142857142857,0.0,0.0,0.9285714285714286,0.8125,0.75,0.8540564373897709,0.9673138805796638,0.943064442527415,0.0714285714285714,0.0714285714285714,0.0039894580841064
FeatureEnvy,DTR,0.6071428571428571,0.9444444444444444,0.3214285714285714,0.9,0.1785714285714285,0.8333333333333334,0.5,0.8,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.8125,0.75,0.8494897959183675,0.9877093430961322,0.9602124732943152,0.0714285714285714,0.0714285714285714,0.0049872398376464
FeatureEnvy,DTR,0.6071428571428571,0.9444444444444444,0.3571428571428571,1.0,0.2142857142857142,1.0,1.0,0.9,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.9285714285714286,0.9375,0.875,0.8120748299319724,0.9197557851002364,0.9040923109994384,0.0952380952380952,0.1428571428571428,0.0049819946289062
FeatureEnvy,DTR,0.6071428571428571,0.9444444444444444,0.3571428571428571,1.0,0.2142857142857142,1.0,1.0,0.7,0.0,0.9642857142857144,0.0,0.0,0.0,0.0,0.2,0.1,0.5,0.5,0.0,0.0357142857142857,0.0,0.0,0.8571428571428571,0.6875,0.75,0.8341836734693879,0.930771425881996,0.885971296387944,0.1428571428571428,0.1428571428571428,0.0050020217895507
FeatureEnvy,DTR,0.6071428571428571,0.9444444444444444,0.3214285714285714,0.9,0.1785714285714285,0.8333333333333334,0.5,0.9,0.0,0.9642857142857144,0.0,0.0,0.5,0.1,0.0,0.0,0.5,0.5,0.0,0.0357142857142857,0.0,0.0,0.8809523809523809,0.8125,0.75,0.8163265306122446,0.8854487913519015,0.8524653938468247,0.1428571428571428,0.1904761904761904,0.0050029754638671
FeatureEnvy,DTR,0.5714285714285714,0.8888888888888888,0.2857142857142857,0.8,0.2142857142857142,1.0,1.0,0.9,0.0,0.9642857142857144,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.9047619047619048,0.75,0.875,0.8460884353741497,0.8922392242863058,0.8690828214499855,0.119047619047619,0.1666666666666666,0.0040042400360107
FeatureEnvy,DTR,0.6551724137931034,1.0,0.3793103448275862,1.0,0.2068965517241379,1.0,0.6666666666666666,0.6666666666666666,1.0,0.9642857142857144,0.0,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.8809523809523809,0.6875,0.875,0.8411330049261082,0.9103809150880144,0.8859415125144111,0.1428571428571428,0.1904761904761904,0.0050129890441894
FeatureEnvy,DTR,0.5862068965517241,0.8947368421052632,0.3448275862068966,0.9090909090909092,0.2068965517241379,1.0,0.3333333333333333,0.8888888888888888,0.0,0.9642857142857144,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.5,0.5,0.0,0.0357142857142857,0.0,0.0,0.8571428571428571,0.6875,0.75,0.7951559934318556,0.8024494476994578,0.7691706988598334,0.2142857142857142,0.4047619047619047,0.0049934387207031
FeatureEnvy,DTR,0.5555555555555556,0.8333333333333334,0.2962962962962963,0.8,0.1481481481481481,0.6666666666666666,0.0,0.7777777777777778,0.6666666666666666,0.9285714285714286,0.5,0.0,0.5,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0357142857142857,0.0357142857142857,0.0,0.8333333333333334,0.6875,0.75,0.7323633156966485,0.7546008694505549,0.724628691288932,0.2619047619047619,0.5,0.0040011405944824
FeatureEnvy,DTR,0.6296296296296297,0.9444444444444444,0.3333333333333333,0.9,0.1851851851851851,0.8333333333333334,0.5,1.0,0.3333333333333333,0.9642857142857144,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0357142857142857,0.0,0.0,0.9047619047619048,0.8125,0.75,0.8478835978835978,0.9375295812667188,0.9059003369658274,0.0952380952380952,0.0952380952380952,0.0049495697021484
FeatureEnvy,DTR,0.5925925925925926,0.8888888888888888,0.3333333333333333,0.9,0.1851851851851851,0.8333333333333334,0.0,0.8888888888888888,0.6666666666666666,1.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9047619047619048,0.8125,0.75,0.7940917107583779,0.934730314002996,0.9109833993948346,0.119047619047619,0.1666666666666666,0.0049877166748046
FeatureEnvy,DTR,0.6428571428571429,1.0,0.3214285714285714,0.9,0.1428571428571428,0.6666666666666666,0.5,0.7,0.5,0.9642857142857144,0.0,0.0,0.5,0.1,0.0,0.2,0.5,0.0,0.0,0.0357142857142857,0.0,0.0,0.8571428571428571,0.75,0.625,0.8205782312925171,0.8815723939471427,0.840608493083963,0.1666666666666666,0.2142857142857142,0.0049514770507812
FeatureEnvy,DTR,0.6071428571428571,0.9444444444444444,0.3214285714285714,0.9,0.1428571428571428,0.6666666666666666,0.0,0.9,0.5,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.8125,0.875,0.792517006802721,0.9163072134196713,0.8926151406747224,0.119047619047619,0.1666666666666666,0.0049867630004882
FeatureEnvy,DTR,0.6428571428571429,1.0,0.3571428571428571,1.0,0.1785714285714285,0.8333333333333334,0.5,1.0,1.0,0.9642857142857144,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.9523809523809524,0.875,0.875,0.8452380952380952,0.971308259926778,0.9551100052815092,0.0476190476190476,0.0476190476190476,0.0049879550933837
FeatureEnvy,DTR,0.6428571428571429,1.0,0.3571428571428571,1.0,0.2142857142857142,1.0,1.0,0.8,0.5,0.9642857142857144,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0357142857142857,0.0,0.0,0.9047619047619048,0.75,0.75,0.8486394557823129,0.9665833922902692,0.9374296429603954,0.0952380952380952,0.0952380952380952,0.0059518814086914
FeatureEnvy,DTR,0.6428571428571429,1.0,0.3571428571428571,1.0,0.2142857142857142,1.0,1.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.8809523809523809,0.8125,0.875,0.8392857142857142,0.9415274761998752,0.9040165242601208,0.119047619047619,0.119047619047619,0.0049858093261718
