,p-value,cliff
GodClass,0.009747807101173898,-0.06652382409958167
DataClass,0.02643445397688663,-0.03775124987246199
LongMethod,0.0026997960632601866,-0.09641873278236915
FeatureEnvy,0.17971249487899976,-0.01703907764513825
