,p-value,cliff
GodClass,2.4955327202744307e-05,0.1298847056422814
DataClass,2.214617413528e-06,0.19253137434955617
LongMethod,6.323355289116173e-08,0.16998265483113967
FeatureEnvy,6.944440085104246e-06,0.11784511784511785
