,p-value,cliff
GodClass,0.19670560245894686,-0.04999489847974697
DataClass,0.009777018618842892,-0.04652586470768289
LongMethod,0.17971249487899976,-0.020099989796959494
FeatureEnvy,0.5574801348628696,-0.0028568513416998265
