,p-value,cliff
GodClass,0.003892417122778628,0.06713600652994592
DataClass,0.023140931308743732,0.04928068564432201
LongMethod,0.0026997960632601866,0.09641873278236915
FeatureEnvy,0.00048768809607601716,0.10917253341495765
