,p-value,cliff
GodClass,1.2953807241652448e-08,-0.2269156208550148
DataClass,5.305976147231694e-08,-0.2041628405264769
LongMethod,0.04550026389635839,-0.026936026936026935
FeatureEnvy,0.001565402258002548,-0.048668503213957756
