,p-value,cliff
GodClass,0.8497614360442709,-0.021018263442505868
DataClass,0.7874536316968754,0.0016324864809713294
LongMethod,0.12394499668416249,0.03683297622691562
FeatureEnvy,0.24828546343650038,0.01652892561983471
