,p-value,cliff
GodClass,0.28611976023030417,0.02458932761963065
DataClass,0.4987359367929052,-0.009896949290888685
LongMethod,3.339021779911512e-06,-0.1284562799714315
FeatureEnvy,0.014999688306756728,-0.05468829711253954
