,p-value,cliff
GodClass,0.8390990969964687,-0.020916233037445157
DataClass,0.9562960206670376,-0.003264972961942659
LongMethod,0.14099408120355642,0.03673094582185491
FeatureEnvy,0.3258007162855291,0.016324864809713294
