Dataset,Algorithm,severity@20%,rel_severity@20%,severity@10%,rel_severity@10%,severity@5%,rel_severity@5%,acc_ord_3,acc_ord_2,acc_ord_1,acc_ord_0,err_3_to_0,err_3_to_1,err_3_to_2,err_2_to_0,err_2_to_1,err_2_to_3,err_1_to_0,err_1_to_2,err_1_to_3,err_0_to_1,err_0_to_2,err_0_to_3,accuracy@100%,accuracy@40%,accuracy@20%,CLC,spearmanr,kendalltau,MAE,MSE,time
GodClass,O-Bagging,0.3770491803278688,0.9583333333333334,0.19672131147540983,1.0,0.09836065573770492,1.0,0.75,0.8181818181818182,0.3333333333333333,0.8125,0.0,0.08333333333333333,0.16666666666666666,0.0,0.09090909090909091,0.09090909090909091,0.0,0.6666666666666666,0.0,0.0,0.1875,0.0,0.7619047619047619,0.75,0.875,0.6976971116315378,0.828673182734805,0.7727282909333361,0.3333333333333333,0.5238095238095238,0.8208210468292236
GodClass,O-Bagging,0.39344262295081966,1.0,0.19672131147540983,1.0,0.09836065573770492,1.0,0.9166666666666666,0.8181818181818182,0.0,0.9375,0.0,0.0,0.08333333333333333,0.0,0.09090909090909091,0.09090909090909091,0.0,1.0,0.0,0.0,0.0625,0.0,0.8333333333333334,0.875,1.0,0.71448087431694,0.9349402709554397,0.8948348846474053,0.19047619047619047,0.23809523809523808,0.7729365825653076
GodClass,O-Bagging,0.39344262295081966,1.0,0.19672131147540983,1.0,0.09836065573770492,1.0,0.9166666666666666,0.7272727272727273,0.6666666666666666,1.0,0.0,0.0,0.08333333333333333,0.0,0.09090909090909091,0.18181818181818182,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8809523809523809,0.875,1.0,0.7238485558157691,0.9567310632646715,0.9253258946050453,0.11904761904761904,0.11904761904761904,0.7719731330871582
GodClass,O-Bagging,0.3492063492063492,0.9166666666666666,0.19047619047619047,1.0,0.09523809523809523,1.0,0.5384615384615384,0.7272727272727273,0.0,0.75,0.0,0.0,0.46153846153846156,0.0,0.09090909090909091,0.18181818181818182,0.0,1.0,0.0,0.0625,0.1875,0.0,0.6428571428571429,0.625,0.75,0.6936885865457295,0.7922469341367157,0.7270701807737229,0.42857142857142855,0.5714285714285714,0.7769229412078857
GodClass,O-Bagging,0.359375,0.9583333333333334,0.1875,1.0,0.09375,1.0,0.7692307692307693,0.8181818181818182,0.3333333333333333,0.8,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.18181818181818182,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.7619047619047619,0.8125,0.875,0.6733630952380952,0.7705088248830146,0.7246335018843788,0.38095238095238093,0.7142857142857143,0.7759287357330322
GodClass,O-Bagging,0.34375,0.9166666666666666,0.1875,1.0,0.09375,1.0,0.8461538461538461,0.7272727272727273,0.3333333333333333,0.9333333333333333,0.0,0.0,0.15384615384615385,0.18181818181818182,0.09090909090909091,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.8095238095238095,0.875,0.875,0.7046130952380952,0.8665344832459166,0.81446953059858,0.2857142857142857,0.47619047619047616,0.7749640941619873
GodClass,O-Bagging,0.34375,0.9166666666666666,0.171875,0.9166666666666666,0.09375,1.0,1.0,0.8181818181818182,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.6666666666666666,0.3333333333333333,0.0,0.06666666666666667,0.2,0.0,0.7857142857142857,0.875,0.75,0.707217261904762,0.9005842280440689,0.8476548927507592,0.2857142857142857,0.42857142857142855,0.7649192810058594
GodClass,O-Bagging,0.359375,0.9583333333333334,0.1875,1.0,0.09375,1.0,0.6923076923076923,0.9090909090909091,0.3333333333333333,0.9333333333333333,0.0,0.0,0.3076923076923077,0.0,0.0,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.8095238095238095,0.8125,0.875,0.716889880952381,0.9178529683076355,0.8686365516204022,0.19047619047619047,0.19047619047619047,0.7769591808319092
GodClass,O-Bagging,0.34375,0.9166666666666666,0.1875,1.0,0.09375,1.0,0.6923076923076923,0.6363636363636364,0.3333333333333333,0.8,0.0,0.0,0.3076923076923077,0.0,0.09090909090909091,0.2727272727272727,0.0,0.6666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.0,0.6904761904761905,0.6875,0.75,0.6990327380952381,0.8349853863792055,0.7703467448617541,0.35714285714285715,0.4523809523809524,0.7649555206298828
GodClass,O-Bagging,0.328125,0.875,0.171875,0.9166666666666666,0.09375,1.0,0.8461538461538461,0.6363636363636364,0.0,0.8,0.0,0.0,0.15384615384615385,0.0,0.0,0.36363636363636365,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2,0.0,0.7142857142857143,0.6875,0.625,0.6945684523809524,0.8496061015140149,0.790684970406529,0.35714285714285715,0.5,0.7998263835906982
GodClass,O-Bagging,0.3442622950819672,0.875,0.14754098360655737,0.75,0.06557377049180328,0.6666666666666666,0.8333333333333334,0.7272727272727273,0.6666666666666666,0.8125,0.0,0.0,0.16666666666666666,0.0,0.0,0.2727272727272727,0.0,0.3333333333333333,0.0,0.0,0.1875,0.0,0.7857142857142857,0.6875,0.625,0.7082357533177206,0.8682535727353937,0.8195165286202412,0.2857142857142857,0.42857142857142855,0.7899293899536133
GodClass,O-Bagging,0.3770491803278688,0.9583333333333334,0.19672131147540983,1.0,0.09836065573770492,1.0,0.6666666666666666,0.7272727272727273,0.0,0.9375,0.0,0.0,0.3333333333333333,0.18181818181818182,0.0,0.09090909090909091,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0625,0.0,0.7380952380952381,0.75,0.875,0.7058938329430134,0.8502083360757796,0.7946277848580633,0.3333333333333333,0.47619047619047616,0.7818717956542969
GodClass,O-Bagging,0.3770491803278688,0.9583333333333334,0.18032786885245902,0.9166666666666666,0.08196721311475409,0.8333333333333334,0.9166666666666666,0.8181818181818182,0.6666666666666666,0.8125,0.0,0.0,0.08333333333333333,0.09090909090909091,0.0,0.09090909090909091,0.0,0.3333333333333333,0.0,0.0,0.1875,0.0,0.8333333333333334,0.9375,0.875,0.7039422326307573,0.8781341540696392,0.8380866754324015,0.2619047619047619,0.4523809523809524,0.7709381580352783
GodClass,O-Bagging,0.36507936507936506,0.9583333333333334,0.19047619047619047,1.0,0.09523809523809523,1.0,0.8461538461538461,0.7272727272727273,0.0,0.9375,0.0,0.0,0.15384615384615385,0.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.0625,0.0,0.8095238095238095,0.75,0.875,0.7152305366591082,0.9047221509683063,0.8610923339117365,0.21428571428571427,0.2619047619047619,0.7739336490631104
