Dataset,Algorithm,severity@20%,rel_severity@20%,severity@10%,rel_severity@10%,severity@5%,rel_severity@5%,acc_ord_3,acc_ord_2,acc_ord_1,acc_ord_0,err_3_to_0,err_3_to_1,err_3_to_2,err_2_to_0,err_2_to_1,err_2_to_3,err_1_to_0,err_1_to_2,err_1_to_3,err_0_to_1,err_0_to_2,err_0_to_3,accuracy@100%,accuracy@40%,accuracy@20%,CLC,spearmanr,kendalltau,MAE,MSE,time
GodClass,Ranking SVM,0.1311475409836065,0.3333333333333333,0.1147540983606557,0.5833333333333334,0.0491803278688524,0.5,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.4375,0.25,0.6176814988290398,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.74195408821106
GodClass,Ranking SVM,0.1311475409836065,0.3333333333333333,0.1147540983606557,0.5833333333333334,0.0491803278688524,0.5,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.4375,0.25,0.6176814988290398,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.816793203353882
GodClass,Ranking SVM,0.180327868852459,0.4583333333333333,0.081967213114754,0.4166666666666667,0.0327868852459016,0.3333333333333333,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.4375,0.25,0.5954332552693208,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.637231588363647
GodClass,Ranking SVM,0.1967213114754098,0.5,0.0655737704918032,0.3333333333333333,0.0163934426229508,0.1666666666666666,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.375,0.375,0.5279078844652616,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.867614507675173
GodClass,Ranking SVM,0.2857142857142857,0.75,0.1111111111111111,0.5833333333333334,0.0317460317460317,0.3333333333333333,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3333333333333333,0.4375,0.5,0.6343537414965987,0.3137376339782752,0.2890078466410538,1.3571428571428572,3.357142857142857,9.64920210838318
GodClass,Ranking SVM,0.234375,0.625,0.09375,0.5,0.046875,0.5,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.3125,0.375,0.5691964285714286,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.976351976394652
GodClass,Ranking SVM,0.28125,0.75,0.09375,0.5,0.03125,0.3333333333333333,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.5,0.5,0.5610119047619048,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.537530899047852
GodClass,Ranking SVM,0.25,0.6666666666666666,0.109375,0.5833333333333334,0.03125,0.3333333333333333,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.375,0.25,0.6283482142857143,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.435771465301514
GodClass,Ranking SVM,0.203125,0.5416666666666666,0.125,0.6666666666666666,0.046875,0.5,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.375,0.375,0.5234375,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.701050281524658
GodClass,Ranking SVM,0.203125,0.5416666666666666,0.078125,0.4166666666666667,0.046875,0.5,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.5,0.375,0.5982142857142858,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.685694217681885
GodClass,Ranking SVM,0.25,0.6666666666666666,0.125,0.6666666666666666,0.046875,0.5,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.5625,0.375,0.5517113095238095,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.356547832489014
GodClass,Ranking SVM,0.2950819672131147,0.75,0.1147540983606557,0.5833333333333334,0.0327868852459016,0.3333333333333333,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.375,0.5,0.5392271662763466,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.70652985572815
GodClass,Ranking SVM,0.2295081967213114,0.5833333333333334,0.1147540983606557,0.5833333333333334,0.0491803278688524,0.5,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.375,0.25,0.5860655737704917,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.351635694503784
GodClass,Ranking SVM,0.180327868852459,0.4583333333333333,0.0983606557377049,0.5,0.0163934426229508,0.1666666666666666,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.4375,0.25,0.6102654176424668,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.54943561553955
GodClass,Ranking SVM,0.2698412698412698,0.7083333333333334,0.0952380952380952,0.5,0.0476190476190476,0.5,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3333333333333333,0.5,0.625,0.5905139833711264,0.3137376339782752,0.2890078466410538,1.3571428571428572,3.357142857142857,9.785802602767944
GodClass,Ranking SVM,0.203125,0.5416666666666666,0.078125,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.4375,0.375,0.6023065476190477,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.676127433776855
GodClass,Ranking SVM,0.25,0.6666666666666666,0.125,0.6666666666666666,0.046875,0.5,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.5,0.5,0.5803571428571429,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.495599508285522
GodClass,Ranking SVM,0.296875,0.7916666666666666,0.125,0.6666666666666666,0.046875,0.5,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.5625,0.625,0.6023065476190477,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.57539415359497
GodClass,Ranking SVM,0.21875,0.5833333333333334,0.09375,0.5,0.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.5,0.5,0.5714285714285715,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.511152982711792
GodClass,Ranking SVM,0.25,0.6666666666666666,0.109375,0.5833333333333334,0.03125,0.3333333333333333,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.3125,0.5,0.470610119047619,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.43262219429016
GodClass,Ranking SVM,0.265625,0.7083333333333334,0.125,0.6666666666666666,0.03125,0.3333333333333333,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.5,0.625,0.5892857142857143,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.61030626296997
GodClass,Ranking SVM,0.2459016393442623,0.625,0.1147540983606557,0.5833333333333334,0.0327868852459016,0.3333333333333333,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.5625,0.375,0.629000780640125,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.717049598693848
GodClass,Ranking SVM,0.2786885245901639,0.7083333333333334,0.0983606557377049,0.5,0.0491803278688524,0.5,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.4375,0.625,0.5825526932084312,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.598305225372314
GodClass,Ranking SVM,0.2622950819672131,0.6666666666666666,0.1311475409836065,0.6666666666666666,0.0491803278688524,0.5,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3095238095238095,0.375,0.5,0.5548399687743949,0.3126807771248355,0.2866562384242713,1.4047619047619049,3.452380952380953,9.423806190490724
GodClass,Ranking SVM,0.238095238095238,0.625,0.1111111111111111,0.5833333333333334,0.0793650793650793,0.8333333333333334,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0625,0.0625,0.8125,0.3333333333333333,0.375,0.375,0.5640589569160998,0.3137376339782752,0.2890078466410538,1.3571428571428572,3.357142857142857,9.16250205039978
GodClass,Ranking SVM,0.25,0.6666666666666666,0.078125,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.8,0.3333333333333333,0.375,0.5,0.5424107142857143,0.3240971819920289,0.2969604079182404,1.3333333333333333,3.238095238095238,9.658123016357422
