NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.579560409,0.767844763,0.608727333,0.729971971,0.703350306,0.782948298,0.816377598,0.861585199,0.804845415,0.838665643,0.558285495,0.829680036,0.745532904,0.649964484,0.666199502,0.864606423,0.785381185,0.83478989,0.858165971,0.72703912,0.717760725,0.211732306,0.749221299,0.652053699,0.726388503,0.758639273,0.707917692,0.727191843,0.828013417,0.488659055,0.653492392,0.324097182,0.726108709,0.610751362,0.053270171,-0.203771102,0.053049589,0.280879081,0.211129895
0.839401066,0.864134607,0.810746791,0.745091832,0.760877415,0.888843705,0.908446416,0.888303545,0.890286468,0.847528565,0.77941027,0.761802645,0.85318134,0.792824048,0.788338663,0.90693341,0.944287862,0.900162036,0.907024783,0.699572407,0.707853122,0.20041046,0.890815392,0.84317892,0.725259136,0.842066365,0.837055264,0.767423968,0.89814682,0.280787751,0.779925098,0.324097182,0.703647773,0.712421271,0.053270171,0.37259446,0.391492859,0.280879081,0.524525859
0.765690282,0.813207678,0.875354182,0.870221778,0.847260988,0.811194863,0.825412012,0.883569438,0.797403085,0.7415475,0.671608886,0.816539514,0.890507288,0.870221778,0.859725985,0.918045989,0.856642119,0.869426589,0.883569438,0.827263932,0.785381861,0.400737052,0.835610736,0.76193642,0.822984884,0.830094448,0.862430373,0.82209501,0.893718402,0.576393565,0.84376613,0.324097182,0.813853125,0.366070123,0.053270171,0.295424014,0.323489065,0.280879081,0.594659151
0.810051358,0.860320595,0.8461771,0.73376517,0.861029514,0.896690362,0.894055568,0.896629208,0.930754176,0.846058407,0.85333986,0.846209165,0.879543283,0.730878218,0.871443618,0.919079623,0.90779055,0.905682556,0.91220935,0.808097228,0.800257767,0.304095558,0.864894077,0.896042108,0.813784155,0.873961055,0.842352685,0.748337578,0.901449858,0.474373078,0.821215893,0.312680777,0.82723513,0.769337359,0.053270171,-0.179518607,-0.153878675,0.280879081,0.572856177
0.703612688,0.817724159,0.679358858,0.790310312,0.732280486,0.8687464,0.862710112,0.884360147,0.9253473,0.820183938,0.558505284,0.88328485,0.766799774,0.733045099,0.726703483,0.911599216,0.917953003,0.902449757,0.859962719,0.881526254,0.697969411,0.160011654,0.87790494,0.804810275,0.727107292,0.878364145,0.827408349,0.792805489,0.914973061,0.383889876,0.680127382,0.312680777,0.829889993,0.292152117,0.053270171,0.349961225,0.374973226,0.280879081,0.209786948
0.488800502,0.800198255,0.718044165,0.7860471,0.625017545,0.832360325,0.813924198,0.856795143,0.797777104,0.80682204,0.714616145,0.668782785,0.706499602,0.708861344,0.62939131,0.819456069,0.807443089,0.778168925,0.809407515,0.724891971,0.685157931,0.258198928,0.748889947,0.745268693,0.69751704,0.78050703,0.802584661,0.756302842,0.816408288,0.387690489,0.590377475,0.312680777,0.728113917,0.624587776,0.053270171,-0.027996412,0.111274365,0.280879081,0.721024028
0.701335098,0.760967301,0.785736253,0.740459438,0.760877415,0.853306179,0.888946886,0.853306179,0.830966946,0.798125994,0.683756533,0.702493608,0.835764921,0.787902527,0.766847209,0.837431971,0.889318443,0.889318443,0.876581307,0.711247096,0.800234379,0.367740396,0.877824321,0.774963015,0.807647273,0.870544045,0.844813723,0.79640986,0.863722939,0.599265628,0.782330513,0.313737634,0.6826164,0.581889195,0.053270171,0.017593661,0.25233746,0.280879081,0.719602681
0.59536707,0.848647322,0.695916033,0.657401381,0.670152692,0.81954965,0.806587094,0.793044678,0.840479572,0.711571745,0.524586896,0.692224578,0.645947496,0.657401381,0.697464714,0.825284191,0.785626164,0.825284191,0.837422924,0.616065502,0.675642358,0.474578021,0.807191968,0.709468553,0.710058443,0.792791892,0.71444303,0.703807158,0.803550544,0.493009918,0.659829107,0.324097182,0.832425159,0.436923015,0.053270171,-0.24366439,0.033823183,0.280879081,0.272224218
0.769549509,0.845800068,0.786157417,0.695355451,0.832182451,0.861663392,0.892365562,0.874916799,0.890313033,0.847908825,0.581889195,0.852125705,0.896457375,0.695355451,0.770592624,0.911902428,0.872633058,0.888717188,0.896899417,0.856980202,0.882907657,0.480714313,0.847550346,0.77693445,0.845312982,0.865496522,0.851621476,0.724343432,0.849859512,0.560551207,0.753924928,0.324097182,0.722465449,0.546279972,0.053270171,0.143305561,0.343063258,0.280879081,0.389445835
0.732189778,0.870604123,0.79011291,0.74191594,0.791269094,0.893195617,0.907061749,0.920101627,0.89582976,0.857759127,0.795259137,0.791842329,0.79011291,0.74191594,0.726849331,0.919854082,0.954830699,0.921252989,0.890288573,0.863112395,0.701279525,0.314231496,0.78899371,0.695992003,0.765519172,0.802229042,0.799987597,0.71920528,0.890303493,0.635550032,0.744415097,0.324097182,0.736913859,0.600092226,0.053270171,-0.027996412,0.297116673,0.280879081,0.601235976
0.788888682,0.852314704,0.883089697,0.737699868,0.888775734,0.942177445,0.930209961,0.936577524,0.940148994,0.892076365,0.735607075,0.796604162,0.908270653,0.785029529,0.92148655,0.949216287,0.953290708,0.952997979,0.951470788,0.784329839,0.807474218,0.427863621,0.867836571,0.825730318,0.878977721,0.880115873,0.839806638,0.816004971,0.935895588,0.64575437,0.878977721,0.324097182,0.801378152,0.832951758,0.053270171,-0.182645187,-0.254426391,0.280879081,0.418768658
0.625385917,0.798746445,0.716651159,0.683468311,0.721950301,0.789333176,0.884301442,0.838644384,0.871349178,0.735276358,0.488838549,0.811487066,0.760273821,0.648242914,0.770133617,0.803509333,0.882143029,0.823406499,0.880834567,0.718213182,0.804822853,0.194372136,0.823958628,0.779860382,0.735623602,0.797386647,0.751753771,0.681097694,0.874614879,0.353914026,0.688608126,0.324097182,0.894915519,0.53534996,0.053270171,0.182645187,0.070265897,0.280879081,0.343673414
0.786172312,0.844430973,0.828281514,0.809334404,0.758232923,0.850891568,0.870795503,0.915436833,0.879426802,0.840787296,0.819502824,0.8106103,0.849589761,0.783423817,0.831989887,0.92619496,0.86338386,0.942099834,0.912462868,0.890222135,0.824773706,0.18593335,0.852293658,0.770150998,0.801295063,0.866426778,0.819406754,0.783051122,0.906832718,0.447118147,0.747362727,0.324097182,0.859266638,0.737737162,0.053270171,-0.176211464,0.033882242,0.280879081,0.286476473
0.729884161,0.900332677,0.638894394,0.54723208,0.706940307,0.83761554,0.900196021,0.856213677,0.871715651,0.900332677,0.624283784,0.682942233,0.76952521,0.597664935,0.655684954,0.858219374,0.902159191,0.859342422,0.888062103,0.741460963,0.757264662,0.366827785,0.855351295,0.759347911,0.76977269,0.79841416,0.774887297,0.650875179,0.84990263,0.528233586,0.711843991,0.312680777,0.804037306,0.593618439,0.259841513,0.073818612,0.199395431,0.280879081,0.458250821
0.725698051,0.831356475,0.75283143,0.777052721,0.730989737,0.874564228,0.899343152,0.912705482,0.895230726,0.825144673,0.557265373,0.745703571,0.760160574,0.759953549,0.76828927,0.921370248,0.916953076,0.893492993,0.878134154,0.850302485,0.722951691,0.537228606,0.771017525,0.934391196,0.714173992,0.819866259,0.758736038,0.827534418,0.900917719,0.577791417,0.714173992,0.312680777,0.718857131,0.635719038,0.053270171,0.286810327,0.098907351,0.280879081,0.370558498
0.646086584,0.771084281,0.77926824,0.853706198,0.804461542,0.886711339,0.892639289,0.885857224,0.893026364,0.820768427,0.584389614,0.799904345,0.79719071,0.837310381,0.792215967,0.877764466,0.840220455,0.856061165,0.849386186,0.715896726,0.759287786,0.178945699,0.811498057,0.83025302,0.797872759,0.885301559,0.793071023,0.787604255,0.85142647,0.318312647,0.707882286,0.312680777,0.864847569,0.55741502,0.053270171,-0.121706336,0.329045702,0.280879081,0.578682697
0.532883953,0.777024238,0.767892593,0.739764357,0.767945863,0.77984309,0.820388448,0.797286698,0.800813193,0.774282224,0.674534452,0.800075356,0.817475526,0.739764357,0.788009937,0.786348032,0.853479853,0.789467166,0.74522738,0.744740728,0.737104854,0.320582944,0.719905045,0.669293205,0.7380093,0.785169615,0.777228066,0.730117118,0.800936295,0.456417907,0.689662209,0.313737634,0.806070668,0.488538639,0.053270171,-0.345910198,0.087837667,0.280879081,0.627599173
0.749194284,0.78909826,0.860320152,0.723384816,0.844417485,0.901877054,0.936053771,0.901877054,0.929693306,0.812360351,0.614575834,0.618878773,0.833484541,0.742093963,0.87617204,0.914064582,0.925239812,0.944478516,0.898533383,0.665132793,0.833631609,0.287865681,0.846502986,0.853096357,0.823211512,0.884925021,0.813724768,0.752352476,0.910771445,0.307472949,0.811072975,0.252075586,0.817838342,0.616773768,0.053270171,0.450672006,-0.14820721,0.280879081,0.31212298
0.607233439,0.763129554,0.700361741,0.667067078,0.711512579,0.743272234,0.783995003,0.794466088,0.86041222,0.856878959,0.468795441,0.737187161,0.691056911,0.607579718,0.72457653,0.790725833,0.832264702,0.813284757,0.798293146,0.757548685,0.697180087,0.54254138,0.792160878,0.77455871,0.711621075,0.763976007,0.774364896,0.720286718,0.809017256,0.469668543,0.761797887,0.324097182,0.86290105,0.696651626,0.053270171,0.26701041,0.094548457,0.280879081,0.407538529
