NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.765752739,0.852549468,0.829656299,0.751919189,0.811450146,0.90383148,0.900975331,0.902854088,0.906366373,0.876079099,0.687052119,0.858483969,0.814480394,0.72072987,0.794163423,0.900975331,0.934139598,0.90333244,0.911535229,0.797665033,0.798706613,0.150360521,0.912164967,0.83085058,0.798285676,0.87858483,0.819145573,0.756818869,0.925624753,0.206255631,0.779925098,0.324097182,0.792633387,0.71572564,-0.071919245,-0.106540341,0.196218316,0,0.844386684
0.79937071,0.860941032,0.798238574,0.82115603,0.774482561,0.893250518,0.893250518,0.902842399,0.885217319,0.791149122,0.718183392,0.79552763,0.823241226,0.827798544,0.799208937,0.890815997,0.909532775,0.909532775,0.904446558,0.799576777,0.816879522,-0.046312451,0.878940843,0.88037697,0.805421188,0.882647395,0.849334044,0.833258896,0.880660652,0.053905051,0.707408232,0.323923589,0.671747147,0.667784558,-0.071919245,0.340193324,0.120459015,0,0.680924421
0.659793393,0.685460307,0.724228116,0.621307302,0.759282326,0.84947716,0.848338797,0.861902019,0.876884666,0.728951533,0.615365414,0.660687066,0.762042617,0.654800412,0.805691851,0.88336825,0.858354459,0.869723392,0.898401853,0.783684519,0.720733473,0.271192716,0.783637904,0.734386038,0.765254751,0.802834488,0.824461764,0.655649533,0.856398534,0.129754428,0.750778137,0.323923589,0.689205285,0.767750872,-0.071919245,0.120069317,0.110247451,0,0.36269804
0.801397014,0.726859737,0.883327525,0.746153915,0.862868115,0.806859587,0.774810032,0.859714707,0.772455314,0.726859737,0.708444273,0.744905419,0.870083251,0.765019808,0.809779292,0.787149918,0.829792508,0.851514905,0.814899708,0.80079292,0.82557128,0.46011307,0.871639468,0.856878889,0.818626747,0.880239061,0.839779201,0.730183271,0.867855536,0.646064049,0.743985265,0.323923589,0.79464728,0.587528965,-0.071919245,0.023810767,0.211775516,0,0.712477934
0.77269946,0.831628056,0.731163971,0.517929795,0.772877552,0.901088012,0.926278676,0.921741481,0.915660518,0.819240415,0.633550529,0.780453512,0.794912268,0.678062725,0.812955993,0.919358541,0.915363933,0.939515769,0.917630527,0.684329087,0.785899937,0.464695435,0.875840691,0.857087535,0.784854153,0.820241322,0.812485646,0.644641723,0.878752155,0.595766571,0.739259962,0.312680777,0.756396213,0.768734522,-0.071919245,0.329872271,-0.265760028,0,0.532203669
0.639157852,0.878406978,0.809521063,0.802572925,0.850482972,0.884284218,0.874707261,0.879597112,0.910725948,0.89999506,0.540819941,0.872020963,0.871771315,0.775730118,0.85486385,0.894496267,0.88744231,0.896569991,0.882161427,0.858183277,0.87078997,0.039161111,0.890884652,0.858783399,0.863916743,0.880800783,0.84999101,0.816436886,0.932907605,0.306770648,0.863916743,0.323059792,0.830596432,0.834052917,-0.071919245,-0.182060565,0.381805907,0,0.750676186
0.799184119,0.762111049,0.828860784,0.748974951,0.873362019,0.896425318,0.849579382,0.882795691,0.901926115,0.804947806,0.654359448,0.864548466,0.867494451,0.741844514,0.885469074,0.883470132,0.861554633,0.892524436,0.88295108,0.884287617,0.853767788,0.081338786,0.85434266,0.757081484,0.863102783,0.864764977,0.858318121,0.837283864,0.851755889,0.171464514,0.795608872,0.323059792,0.805173582,0.606114722,-0.071919245,0.023810767,0.069606809,0,0.086713166
0.643676209,0.868428291,0.777008127,0.784537892,0.804657193,0.919481261,0.909057218,0.929630896,0.929630896,0.884630853,0.688866574,0.901943366,0.856764766,0.807175449,0.805985335,0.93235995,0.937629852,0.936814633,0.953538957,0.889990198,0.777204572,0.043738422,0.856045382,0.818988998,0.740477082,0.87537824,0.829775774,0.791050334,0.915675855,0.227045796,0.739990689,0.324097182,0.833623482,0.379435846,-0.071919245,0.164653254,0.033823183,0,0.522652186
0.757074137,0.886685434,0.80602572,0.863265072,0.799251477,0.818262528,0.937629852,0.882501387,0.92691333,0.883549717,0.693852967,0.699407539,0.832929454,0.852320175,0.788983956,0.876708657,0.932264509,0.876708657,0.932264509,0.700819853,0.740197897,0.052700986,0.79505045,0.778671666,0.775231991,0.859782075,0.794267459,0.798423274,0.912555317,0.189686733,0.7648385,0.324097182,0.791809593,0.645030582,-0.071919245,0.182691333,-0.036500497,0,0.691158086
0.665719253,0.836263244,0.639365741,0.654181172,0.662203975,0.905647705,0.947831207,0.913671421,0.92021357,0.813423874,0.532511266,0.812823677,0.751420898,0.660840584,0.685093019,0.902668582,0.942873741,0.911283016,0.935031011,0.89592215,0.750941808,0.04829413,0.821220424,0.81748511,0.712011582,0.866448192,0.816595822,0.714211798,0.89520094,0.119815772,0.673399603,0.324097182,0.796098636,0.591851649,-0.071919245,0.23720014,0.141131361,0,0.576878313
0.688040514,0.701875137,0.599213577,0.703100966,0.509965153,0.715198915,0.790211553,0.745873721,0.787001758,0.782040046,0.561667069,0.763175819,0.603334986,0.686507275,0.568622172,0.75180723,0.858656927,0.841408192,0.843817675,0.756066924,0.621331641,0.302781544,0.73528809,0.818064412,0.553206198,0.75796056,0.621595162,0.700343925,0.831519021,0.375401912,0.552104798,0.324097182,0.660501637,0.358445365,-0.071919245,-0.288820914,-0.19617446,0,0.460041742
0.655239542,0.827781597,0.773137093,0.620089819,0.742806092,0.870864374,0.881723891,0.890999538,0.890999538,0.835866756,0.629985432,0.752506281,0.794187982,0.698866218,0.793023357,0.865001732,0.885338116,0.886485919,0.85963898,0.804578311,0.744554379,0.340128103,0.829931717,0.771125906,0.70795826,0.808941841,0.788700561,0.646279208,0.856833474,0.463023517,0.688123106,0.323923589,0.812341728,0.519737981,-0.071919245,0.023810767,0.120622948,0,0.610189134
0.641330444,0.787344653,0.888033621,0.795385781,0.817689385,0.895199779,0.895199779,0.880480096,0.835476735,0.773057373,0.64351743,0.815628811,0.89439062,0.795385781,0.876525704,0.853968199,0.927194894,0.880480096,0.842502612,0.835005284,0.728943239,0.323574692,0.851579867,0.946158311,0.791335448,0.890333709,0.865498788,0.747816757,0.903969206,0.317127376,0.780383661,0.323923589,0.705398564,0.681069322,-0.071919245,0.147479349,0.120459015,0,0.790419618
0.743578568,0.906250912,0.852986962,0.685430889,0.857472384,0.771986103,0.775769024,0.838863265,0.787344653,0.815561756,0.629875026,0.807570199,0.858039001,0.768192854,0.798561854,0.755837534,0.726718432,0.864101803,0.815581509,0.868247303,0.730554373,-0.20279176,0.811374946,0.690221905,0.859794292,0.896089001,0.838892686,0.755692581,0.829467825,0.022961645,0.840578789,0.323923589,0.824811853,0.682205596,-0.071919245,-0.274291525,0.254696183,0,0.791953865
0.753662636,0.763544439,0.807384769,0.737934774,0.757594747,0.899379006,0.925427401,0.910116517,0.932354388,0.710146999,0.695092261,0.835766763,0.898432096,0.76434952,0.767582522,0.914408508,0.936926062,0.915657789,0.897078072,0.873890794,0.804688545,0.408776916,0.786324153,0.875573973,0.748621608,0.868581237,0.85716371,0.815118064,0.918339297,0.673600114,0.735641885,0.312680777,0.785317368,0.20332092,-0.071919245,-0.26893135,0.025524478,0,0.648362641
0.734292421,0.855415639,0.765312816,0.735735348,0.801037226,0.864901465,0.880529347,0.860241339,0.907238002,0.80559624,0.588781021,0.81445815,0.792489593,0.715558473,0.79435774,0.890903432,0.890903432,0.913877477,0.870904166,0.78959082,0.770451937,0.55100416,0.75766252,0.743112437,0.79518401,0.793153588,0.795625134,0.713346695,0.870814421,0.59970978,0.724346927,0.323059792,0.836937088,0.750169596,-0.071919245,0.033101087,-0.096544837,0,0.59069563
0.687792296,0.750002464,0.71734798,0.651039021,0.740539472,0.734292421,0.808179414,0.804755563,0.704942433,0.777924978,0.588512788,0.636785979,0.79800879,0.687213319,0.66948275,0.805334469,0.794483628,0.835670507,0.765381074,0.689379266,0.675530417,0.141257361,0.767902936,0.625005964,0.698552915,0.807466969,0.721754056,0.707301581,0.749857525,0.163032582,0.653063797,0.323059792,0.754093961,0.448718737,-0.071919245,-0.291220835,0.251521242,0,0.489110715
0.670502184,0.81948994,0.699022425,0.794739217,0.689554066,0.824663838,0.83568275,0.824663838,0.782489733,0.733147503,0.614137092,0.840972036,0.786051472,0.718602352,0.816600493,0.878519875,0.875277107,0.875277107,0.890027287,0.828027844,0.568014797,0.12074572,0.827941045,0.832135366,0.673708897,0.80982502,0.724660593,0.771941041,0.874787207,0.092349919,0.735764766,0.324097182,0.726660806,0.606114722,-0.071919245,0.182645187,0.222584271,0,0.460393064
