NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.568653679,0.96862767,0.625684629,0.564540928,0.711904129,0.882349703,0.901083163,0.862913914,0.946633004,0.915804582,0.73689177,0.906035876,0.716393378,0.589111732,0.633607105,0.915804582,0.946633004,0.8540249,0.996139295,0.906035876,0.920587072,0.682931444,0.901083163,0.934730314,0.920587072,0.866602352,0.863684703,0.699468241,0.960747281,0.691793522,0.712889625,0.192143265,0.789021901,0.619522132,0.079100459,-0.108282467,-0.058481339,0,0.596926551
0.749419052,0.881572394,0.910579447,0.760528603,0.860325189,0.961406424,0.987709343,0.987709343,0.985110247,0.959495494,0.72352893,0.958625127,0.961406424,0.760528603,0.860325189,0.984622615,0.985110247,0.987709343,0.985110247,0.963326948,0.879206848,0.632553093,0.888278606,0.881572394,0.877665032,0.859483313,0.912912673,0.777819876,0.983151654,0.728848443,0.711781128,0.192616275,0.775544707,0.693832868,0.079100459,-0.192773002,0.044633165,0,0.770475165
0.839022013,0.917072972,0.710423634,0.777092813,0.636658464,0.965428897,0.919695911,0.965428897,0.919695911,0.917072972,0.754408904,0.917072972,0.762407866,0.828062995,0.636658464,0.970156484,0.966923219,0.970156484,0.919695911,0.917072972,0.886528773,0.853588542,0.963700285,0.916307213,0.88098025,0.895787745,0.82743031,0.757459246,0.916307213,0.822725179,0.776683981,0.192616275,0.790045729,0.495702004,0.079100459,-0.034077774,0.006321537,0,0.772262892
0.740626513,0.969334252,0.769282636,0.624032425,0.814809751,0.963940348,0.969334252,0.966287787,0.975247659,0.969334252,0.686504241,0.969334252,0.85406656,0.624032425,0.862008758,0.965525361,0.965525361,0.966287787,0.975247659,0.969334252,0.879642899,0.699880624,0.968015025,0.97130826,0.879206848,0.861272212,0.864081287,0.833627053,0.975247659,0.753824308,0.747020743,0.192616275,0.79615037,0.522290952,0.079100459,-0.034077774,-0.161152336,0,0.68796646
0.900171974,0.946221748,0.779669703,0.739575937,0.779669703,0.960804116,0.938457435,0.916724057,0.938457435,0.919445851,0.878785728,0.963345604,0.778228875,0.766550349,0.779669703,0.935724641,0.940401031,0.963345604,0.938457435,0.960506847,0.924394552,0.839860051,0.966583392,0.966583392,0.924394552,0.905067085,0.859643714,0.733398866,0.933388346,0.760829308,0.734133199,0.192616275,0.757056977,0.547654883,0.079100459,0.225504952,0.047023453,0,0.656734949
0.788817934,0.940524464,0.747407508,0.62747589,0.754884104,0.945337255,0.970188481,0.949425327,0.945360404,0.916209152,0.751189785,0.970188481,0.74823591,0.593390829,0.747407508,0.970156484,0.916209152,0.945360404,0.943452097,0.970188481,0.886528773,0.868385925,0.923556087,0.941527476,0.886528773,0.844217473,0.802541837,0.664457456,0.938732394,0.832242375,0.647324305,0.192616275,0.804341269,0.108549033,0.079100459,0.108549033,0.02202636,0,0.708564661
0.680827349,0.86575624,0.683944353,0.706333668,0.739424764,0.8694735,0.871867953,0.917420811,0.871867953,0.860764642,0.771484727,0.86244841,0.737971452,0.706333668,0.739424764,0.871867953,0.920818587,0.871867953,0.920818587,0.812828131,0.878825988,0.653254862,0.920818587,0.895331122,0.878825988,0.886610284,0.883673171,0.753003897,0.915489488,0.807519771,0.724305917,0.192143265,0.728317057,0.336322255,0.079100459,-0.034077774,0.026164276,0,0.596731592
0.785298708,0.846968686,0.654600241,0.529694031,0.700385318,0.829324365,0.911600761,0.865113159,0.859659749,0.816767221,0.774991016,0.833053759,0.636311949,0.586318732,0.700385318,0.855718176,0.912460049,0.873091444,0.859659749,0.744848125,0.823275604,0.342497285,0.900726199,0.637022622,0.803582681,0.784980105,0.750580282,0.571531323,0.871714358,0.618265303,0.702860374,0.192143265,0.784607381,0.696918586,0.079100459,0.374945974,0.220260993,0,0.613747301
0.529456205,0.823482663,0.630011263,0.4506956,0.717894951,0.793495319,0.887427323,0.884469594,0.823482663,0.91178591,0.908846098,0.91178591,0.643649921,0.513294152,0.766045625,0.913862304,0.917753816,0.857747587,0.91178591,0.915300336,0.899706792,0.754496925,0.887427323,0.823482663,0.875843014,0.848020206,0.853699076,0.760435834,0.798002942,0.795066881,0.686948851,0.192143265,0.764239591,0.382055216,0.079100459,-0.034077774,-0.002623753,0,0.576373479
0.692447017,0.88160076,0.790885137,0.701320245,0.82220732,0.876888985,0.963800273,0.963800273,0.88160076,0.88160076,0.692447017,0.906680682,0.831615624,0.759264231,0.82220732,0.963800273,0.963800273,0.96672517,0.963800273,0.906680682,0.809151668,0.702497608,0.9421508,0.82091766,0.809151668,0.80551327,0.787309066,0.766424318,0.906680682,0.742234715,0.733616331,0.192143265,0.744726015,0.711904129,0.079100459,-0.108282467,0.240396741,0,0.700235874
0.70691413,0.82649376,0.673935908,0.711904129,0.762730828,0.863777009,0.939904703,0.939904703,0.913550904,0.839157373,0.776234881,0.913547995,0.782611145,0.711904129,0.762730828,0.885952603,0.963287181,0.943180693,0.938324858,0.878601041,0.963588983,0.638552064,0.858775345,0.940518343,0.917738334,0.917567447,0.909223665,0.851290581,0.935101389,0.874115652,0.716546151,0.192143265,0.765414345,0.711904129,0.079100459,-0.068703572,0.086902005,0,0.701257918
0.472839503,0.879686338,0.746624138,0.56225151,0.851656591,0.966882856,0.9707892,0.983003446,0.9707892,0.797409374,0.59145571,0.880495849,0.774626575,0.576131326,0.854015281,0.966923219,0.9707892,0.996139295,0.974139064,0.883821554,0.823971698,0.814875159,0.974139064,0.883821554,0.823971698,0.858697912,0.84032809,0.652440782,0.9707892,0.852624324,0.662702613,0.192616275,0.756301403,0.659735939,0.079100459,0.141877088,-0.10940028,0,0.761616695
0.784810973,0.982953296,0.74654687,0.697797628,0.74654687,0.982953296,0.987540092,0.987540092,0.992932774,0.982953296,0.724669171,0.987540092,0.88953224,0.697797628,0.749871658,0.987540092,0.987540092,0.992932774,0.987540092,0.987540092,0.865919938,0.566816738,0.987540092,0.987540092,0.85952854,0.85952854,0.797445773,0.759337481,0.987540092,0.73079489,0.724489962,0.192616275,0.767242172,0.779669703,0.079100459,-0.192773002,-0.065199673,0,0.715320137
0.550427447,0.763636071,0.639232995,0.483972747,0.652464183,0.783049467,0.790504759,0.839276619,0.790504759,0.763133437,0.575780029,0.821522476,0.628616298,0.483972747,0.639232995,0.753971374,0.77922743,0.803095771,0.790504759,0.823185262,0.797278566,0.629256058,0.790504759,0.720580916,0.797278566,0.775220418,0.688742763,0.65714231,0.77922743,0.710324981,0.620512056,0.192616275,0.679706787,0.522290952,0.079100459,-0.112752476,-0.140952507,0,0.688761201
0.786907776,0.84250826,0.81039679,0.742640672,0.760528603,0.960804116,0.970188481,0.96638028,0.870624466,0.86867901,0.760528603,0.970188481,0.839181358,0.820339912,0.760528603,0.96548005,0.970188481,0.970188481,0.970188481,0.970188481,0.987709343,0.834319072,0.96548005,0.848201207,0.987709343,0.921312885,0.988811035,0.746698752,0.965205681,0.896248759,0.710785121,0.192616275,0.820357258,0.522290952,0.079100459,-0.260088207,0.174094474,0,0.734354923
0.873499291,0.871126761,0.795098085,0.674104898,0.945337255,0.992932774,0.984622615,0.967851647,0.96111863,0.877786138,0.794454751,0.96111863,0.879686338,0.751058032,0.945337255,0.96111863,0.96111863,0.96111863,0.96111863,0.949057263,0.924271856,0.553720827,0.958483308,0.958017135,0.914710721,0.88428105,0.914710721,0.795143711,0.954954171,0.741001523,0.787132124,0.192616275,0.797074058,0.491476648,0.079100459,-0.077709281,-0.051301656,0,0.679948383
0.707509979,0.940939953,0.816712236,0.630139591,0.770155826,0.810350041,0.946633004,0.944825326,0.91991126,0.940939953,0.727010246,0.966439326,0.805038989,0.630139591,0.723693424,0.863413348,0.946633004,0.940845778,0.91991126,0.966439326,0.920194018,0.737037044,0.908708151,0.971477674,0.920194018,0.79753953,0.829394913,0.60112044,0.91991126,0.797496112,0.709568951,0.192143265,0.750694741,0.711904129,0.079100459,-0.034077774,0.026164276,0,0.607882196
0.752891671,0.808230282,0.770155826,0.810350041,0.7517581,0.911432736,0.926525323,0.925478202,0.876146805,0.857494466,0.589901125,0.876146805,0.780839834,0.759097173,0.75886248,0.917391803,0.926525323,0.924703585,0.901833684,0.895331122,0.856145244,0.542607581,0.903590322,0.862215391,0.827880743,0.89052806,0.837681179,0.746366864,0.916304079,0.789618525,0.751438983,0.192143265,0.778838578,0.522290952,0.079100459,0.108282467,-0.006268019,0,0.69008839
0.858515299,0.96862767,0.813261562,0.719358551,0.813261562,0.964524071,0.941695857,0.96862767,0.96862767,0.971363086,0.740289256,0.918079632,0.826474288,0.726696301,0.765575519,0.96862767,0.96862767,0.972473144,0.96862767,0.887252418,0.913433308,0.83027276,0.96862767,0.91386795,0.913433308,0.860092628,0.874493623,0.713080316,0.96052978,0.841383999,0.805888714,0.192143265,0.796142002,0.522290952,0.079100459,0.323456784,0.143351829,0,0.813574081
0.796212312,0.907087247,0.830554817,0.597572578,0.778776973,0.912564348,0.96862767,0.964576586,0.96862767,0.929930302,0.655207195,0.884833309,0.820498501,0.680954036,0.778776973,0.964576586,0.99159075,0.96862767,0.96862767,0.884833309,0.906611903,0.551807643,0.964524071,0.902884797,0.906611903,0.913433308,0.817264104,0.677024802,0.964576586,0.737373718,0.724484067,0.192143265,0.714540222,0.522290952,0.079100459,0.254879092,0.092935574,0,0.63903856
0.676842134,0.777951662,0.737138685,0.702661466,0.902996785,0.883846312,0.870223946,0.835604202,0.850445804,0.841297748,0.737880364,0.861014885,0.883846312,0.647325128,0.902996785,0.803051714,0.870223946,0.868342191,0.850445804,0.870223946,0.789600411,0.641521842,0.832772658,0.784686656,0.789600411,0.778785276,0.812441075,0.786724248,0.870223946,0.724179242,0.705863633,0.192143265,0.764302895,0.830554817,0.079100459,-0.034077774,-0.431911945,0,0.683814199
0.35027885,0.919695911,0.583992309,0.620115545,0.535576196,0.941978738,0.9445541,1,0.923729147,0.913825641,0.52269562,0.915120429,0.600386378,0.620115545,0.527709743,0.966923219,0.966099149,0.970188481,0.923729147,0.96548005,0.947696104,0.518944826,0.9707892,0.923729147,0.946420646,0.85447474,0.762528833,0.711197937,0.966923219,0.643292575,0.649444338,0.192616275,0.762584214,0.501611254,0.079100459,-0.034077774,0.205976696,0,0.640423466
0.702444469,0.828608129,0.693832868,0.639535416,0.829589268,0.932511375,0.813965322,0.901193159,0.859230372,0.825741308,0.806679187,0.842454525,0.754694291,0.66346536,0.832081219,0.810519068,0.935747857,0.897117739,0.895896518,0.765298282,0.878521454,0.724112641,0.85686709,0.833735062,0.878521454,0.882610492,0.857904464,0.75808901,0.88172377,0.833591775,0.735919563,0.192616275,0.80080045,0.526520028,0.079100459,-0.124056037,-0.042143775,0,0.580245316
0.776029864,0.845545821,0.639535416,0.665759326,0.710423634,0.935724641,0.88489139,0.930771426,0.855706069,0.845545821,0.676465545,0.903339964,0.687356492,0.623817974,0.710423634,0.911726107,0.938484033,0.882290579,0.971578142,0.907441413,0.828194175,0.8291909,0.949977514,0.849561986,0.891094784,0.84131995,0.863801685,0.763465487,0.966176059,0.80870734,0.785698574,0.192616275,0.78161672,0.715940954,0.079100459,-0.034077774,0.030302193,0,0.641724386
