,p-value,cliff
GodClass,3.5471573522747126e-07,-0.3269054178145087
DataClass,0.9110674249930116,0.019079685746352413
LongMethod,6.179611387954908e-08,0.3565962656871748
FeatureEnvy,1.912061911993746e-06,0.25915722885419856
