,p-value,cliff
GodClass,0.03165971780964603,-0.13457810427507397
DataClass,0.21116448944487776,-0.14692378328741965
LongMethod,0.695340510308067,-0.021018263442505868
FeatureEnvy,0.005545317809945596,0.1197836955412713
