,p-value,cliff
GodClass,0.5350515163001892,-0.004081216202428324
DataClass,0.0017135351843215873,-0.23405774920926437
LongMethod,0.0005876868837004181,-0.21089684726048363
FeatureEnvy,0.004983850176742245,-0.12815018875624937
