,p-value,cliff
GodClass,0.08307558806197404,-0.13539434751555965
DataClass,0.10086707945628567,-0.07244158759310275
LongMethod,0.2252529063606531,0.041934496479951025
FeatureEnvy,0.1228226481013925,-0.057341087644117945
