,p-value,cliff
GodClass,0.8766294750668242,0.018875624936230996
DataClass,0.009921834839758153,-0.17855320885623915
LongMethod,0.00033603097069902276,-0.1916131007040098
FeatureEnvy,0.007182575903145971,-0.14069992857871647
