,p-value,cliff
GodClass,0.34082862676892567,-0.014590347923681257
DataClass,0.021919399651194358,-0.16426895214774004
LongMethod,0.0027478921771952585,-0.16416692174267933
FeatureEnvy,0.7176293602851371,-0.0028568513416998265
