,p-value,cliff
GodClass,0.32685686739302433,-0.04366901336598306
DataClass,0.018861729630686306,0.23783287419651056
LongMethod,0.0011440861302259109,0.1463116008570554
FeatureEnvy,0.45296640275106703,0.028160391796755432
