,p-value,cliff
GodClass,0.060144217237931015,0.07407407407407407
DataClass,0.959734116652363,-0.05193347617590042
LongMethod,0.969980961986995,-0.008876645240281604
FeatureEnvy,0.0007726856784124726,-0.1816141210080604
