,p-value,cliff
GodClass,0.05262317978363791,0.11162126313641466
DataClass,0.0005042528552462914,0.1427405366799306
LongMethod,0.00046525815807105003,0.13131313131313133
FeatureEnvy,0.31731050786291415,0.010101010101010102
