,p-value,cliff
GodClass,0.00932017709588598,-0.17834914804611773
DataClass,0.02935948940950776,-0.1300887664524028
LongMethod,0.11857143244439367,-0.03091521273339455
FeatureEnvy,0.15729920705028502,-0.020202020202020204
