,p-value,cliff
GodClass,0.02982236191821731,0.09692888480767269
DataClass,0.05709144682764683,-0.13172125293337414
LongMethod,0.00017849236762479024,-0.24497500255076013
FeatureEnvy,0.03368572501837969,-0.1298847056422814
