,p-value,cliff
GodClass,0.7075449212790766,0.02030405060708091
DataClass,0.006915480649558467,0.16661565146413632
LongMethod,0.634586963127109,0.0378532802775227
FeatureEnvy,0.5052816463365281,-0.00479542903785328
