,p-value,cliff
GodClass,0.3872402173449562,0.015100499948984797
DataClass,0.26456386349923733,0.09519436792164065
LongMethod,0.19670560245894686,0.04999489847974697
FeatureEnvy,0.0002891836009857012,0.14580144883175186
