,p-value,cliff
GodClass,0.7279985387608644,-0.020202020202020204
DataClass,0.08627989915321885,-0.023875114784205693
LongMethod,0.0010329980384546366,-0.2194674012855831
FeatureEnvy,0.18111642833846764,-0.05825936128966432
