NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,LTR
0.4511454502611242,0.8182684770350559,0.5857855407132537,0.6715579380255658,0.5729804132863254,0.8358076703400584,0.841684522624794,0.8135551371001888,0.8233387358184765,0.773354779970502,0.4532649233296093,0.745337276269971,0.6502812576639637,0.6839332678822323,0.5944841917365806,0.8061985483005648,0.8760382266243805,0.8192280197882508,0.7727282909333361,0.73257698541329,0.6509110845868301,0.4125301691603563,0.793494870369191,0.6905619888473525,0.6398320839622665,0.6837767415947966,0.6662907356201151,0.6827575733548529,0.8435920662663148,0.6084150359959497,0.5543837813585778,0.2866562384242713,0.6177538906913318,0.5704381929303313,0.049391458057363,-0.0409408798999511,0.044011232381296,0.2604276879388236,0.1845240649171189
0.7494568535710829,0.869177576882969,0.8191912156613298,0.7248682561620907,0.81796079158791,0.8546107659564112,0.7779847588584762,0.8685162115695405,0.8671958846961214,0.891754573057135,0.7257676568850402,0.8208567037242114,0.8117188306331247,0.7248682561620907,0.8501335078030051,0.8685162115695405,0.8586467091653411,0.869109008974377,0.8948348846474053,0.8471322896937754,0.7676765097649564,0.1243922498720388,0.7892339628444115,0.842921166896053,0.8009958459451971,0.8512396536951666,0.8071000323440369,0.7453538492135531,0.8739974342783539,0.2472024758463014,0.7974028562366537,0.2866562384242713,0.6177538906913318,0.7008150878021387,0.049391458057363,-0.270062121432716,-0.0369000638869617,0.2604276879388236,0.4373804016694487
0.7629858300351584,0.843165395102626,0.6976766547182465,0.7002823869454856,0.7291775339796441,0.8864564781937468,0.8716217489586285,0.9050306163364442,0.8585411252212052,0.840863181107433,0.7606007788597362,0.7764380757361475,0.8228834152375011,0.6770152390715134,0.7893713959480114,0.888838900143458,0.9053389375150258,0.8910616223886749,0.9253258946050453,0.8553331020060312,0.8057106635300987,0.3550193005408875,0.8565137832111347,0.8119080327175515,0.7690003464785136,0.8523109979025271,0.8010228580122988,0.765447266882869,0.8952344745571598,0.489765597359149,0.7668970418116003,0.2866562384242713,0.765502545986665,0.6522429893462262,0.049391458057363,0.2136609450970192,0.1314836585212426,0.2604276879388236,0.4539491139460537
0.5666380183957319,0.7292355850400934,0.7321496314289107,0.7003824996217737,0.745093357246289,0.8627738926631522,0.8052816244624337,0.8382849697272875,0.8382849697272875,0.6877913576066801,0.565058075720463,0.6877754454531758,0.7892420268111789,0.7298725741850457,0.7400753540404842,0.8374692316721118,0.8361511686842,0.8206095758861156,0.7270701807737229,0.6527882670000945,0.6414794154274617,0.2900197381260676,0.7248218980185696,0.7374532117268758,0.6714175518095865,0.7444936763493416,0.7260472934185325,0.7080987289989846,0.8142732656602985,0.34739969654708,0.6499856593945025,0.2866562384242713,0.7575740184271146,0.5164717513869083,0.049391458057363,-0.1648113337922292,0.2185224730916486,0.2604276879388236,0.3714252114694899
0.5532054748772348,0.6750400327475942,0.5851400305104921,0.5233539152440675,0.5828185132224599,0.7227867667712046,0.7514100726580524,0.7107173943180617,0.8152647523445439,0.613531491397972,0.572367701944384,0.5428483607664386,0.5811810842302839,0.5444478366961683,0.493182661646933,0.7348050290887294,0.7407847291870485,0.6618111520269349,0.7246335018843788,0.600666568625177,0.5349440287539529,0.3880367110873161,0.6784600989539635,0.724922890024131,0.4516428364572909,0.5600767431828155,0.5084129400412126,0.4568436873787365,0.7740398123449368,0.3747767527523564,0.4662031407575508,0.2890078466410538,0.6397766951647428,0.4570700466849934,0.049391458057363,-0.4849343154722922,0.153026028349589,0.2604276879388236,0.3994778375510926
0.6136221240876741,0.7814454278879708,0.7205959071241126,0.7887436475616046,0.7231124160634086,0.7727707664852796,0.8330788203495492,0.8501512215666652,0.8038449044063273,0.7053590043233341,0.6205345386072302,0.7409203381754464,0.7873302548630218,0.7606841074333034,0.8028225793950116,0.8213081857261711,0.8203509599382847,0.7988279629827587,0.81446953059858,0.7637696200593111,0.7983829925889628,0.3319905152392209,0.6915128282266608,0.7435658921587341,0.7272748454848815,0.8554883765141766,0.8326631267577002,0.7736563508269364,0.7848391795364021,0.507681363672572,0.7193328107856128,0.2969604079182404,0.5997646921998447,0.2540837929778085,0.049391458057363,0.1616447718240974,0.0967693524907937,0.2604276879388236,0.4173396720429227
0.7093922238007266,0.729507718264767,0.6927766711784052,0.6048152235737726,0.7097831549378159,0.8047541404576644,0.7912725533813078,0.7741087655762035,0.8357392105498527,0.7487368951040133,0.6167280627704012,0.7647712250756403,0.7561520403243058,0.543882397060642,0.7660860584198301,0.8047541404576644,0.8160886987027993,0.7853514383512836,0.8476548927507592,0.7404690413423802,0.7324192921773093,0.2386783753122817,0.7948534815697599,0.7506857721782093,0.7730171310717155,0.7326051975177521,0.7665886219584991,0.6083926534492724,0.7893931483089954,0.4463336681628073,0.7037595541539231,0.2969604079182404,0.6776221766074021,0.4387500949511215,0.049391458057363,0.1693464086920655,0.2339116076609093,0.2604276879388236,0.4216312299307264
0.6525574806166005,0.8160708381649389,0.7680986723622842,0.6830296452160214,0.7959476091023969,0.8396839431738368,0.8339160384912687,0.8821687552779248,0.8382762574510431,0.7952759300567381,0.5909399348354099,0.7058869475122839,0.8012206859733961,0.6608597386397125,0.8173161017000562,0.8594412124249858,0.8667557376128892,0.8580004046851853,0.8686365516204022,0.7693374596482195,0.7338998848356348,0.3950741784312322,0.8753547554067137,0.6960455876325266,0.7850308728661013,0.779032258064516,0.7906682547518068,0.718882861386515,0.900462726416948,0.4914761549129643,0.7443886319286367,0.2969604079182404,0.7139310755564302,0.736381738309777,0.049391458057363,-0.0269407953040162,0.2305328561971086,0.2604276879388236,0.3754783442542928
0.653260148820491,0.6591048050209365,0.790684970406529,0.6983503806538026,0.7347755195483022,0.7794429866813731,0.8057865464804124,0.8093319640394219,0.8112903225806452,0.6651364081786401,0.7215837525571507,0.625511058226451,0.7189938465608583,0.6803600898172878,0.6547321088123533,0.85277802678537,0.8175633175637262,0.822107234373406,0.7703467448617541,0.5956920065047646,0.6976171938999406,0.3796260653123061,0.7386376676070446,0.7544486317059388,0.7169643657397684,0.7850023696862747,0.7326051975177521,0.6947454989814896,0.7518102699292597,0.5868437395210665,0.6924674249481015,0.2969604079182404,0.7421427668524586,0.6180672847342604,0.049391458057363,-0.0249750743092693,-0.037821265311528,0.2604276879388236,0.3468343913216573
0.5114250704809734,0.8975901341362338,0.5856807606580721,0.5557848566058629,0.6098136964958699,0.747724315597672,0.7804121354203896,0.8006306933047243,0.8053190282418606,0.7659543842591884,0.4386758323351946,0.7284450390742947,0.6891782784480122,0.6010834808733063,0.7164050746336127,0.7678289602701799,0.7942113801132307,0.754828997628277,0.790684970406529,0.7746445355581824,0.6907478675229156,0.3767591157520545,0.7638077381263009,0.7334968737822605,0.6498014798726484,0.651442684280661,0.6664630562796393,0.6094517375901989,0.848814631286472,0.3656833878862329,0.6242638981386881,0.2969604079182404,0.743336234026508,0.5328290626794322,0.049391458057363,-0.02595793480664275,-0.0413929844836446,0.2604276879388236,0.6048247386836878
