NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,LTR
0.4181737516363243,0.8972831299871868,0.8583325077599886,0.7018368986150357,0.8730604135058393,0.9619029485349028,0.9078074647039812,0.9619029485349028,0.930175433694397,0.8176894180588729,0.5757452793733717,0.9161834382871574,0.8745244048725838,0.7018368986150357,0.8583325077599886,0.9315516419063744,0.8892074429619813,0.9619029485349028,0.9447340060939066,0.9327659178559844,0.8895267558053348,0.7229871489178306,0.9356055757585994,0.8685143127548149,0.8895267558053348,0.8895267558053348,0.9099306810262976,0.7823356327470062,0.93609501718575,0.7899731786897701,0.8908550618325616,0.1825741858350553,0.7466990904971075,0.3354101966249684,-0.0967098088642765,-0.0648013159466449,0.1057151096191837,-0.1048314224727046,0.5520621121730285
0.4189284818586418,0.9319727891156464,0.9078074647039812,0.7653890587258461,0.8652902194186083,0.9512162189999104,0.9512162189999104,0.9078074647039812,0.9512162189999104,0.889353902694674,0.6779133740135603,0.9619029485349028,0.9078074647039812,0.8039196776249243,0.8652902194186083,0.9512162189999104,0.9512162189999104,0.9512162189999104,0.9512162189999105,0.9619029485349028,0.8488573980566636,0.7795384126079415,0.92101114370726,0.9705215419501132,0.8488573980566636,0.8277367018915915,0.8783345239615793,0.7860502851332496,0.92101114370726,0.8358281621069655,0.804803245292489,0.1825741858350553,0.7196581854618911,0.7604524849452531,-0.0967098088642765,0.0967098088642765,0.6505409838740464,-0.1048314224727046,0.5694480817334892
0.6670025556008938,0.902084770605436,0.9049473135343156,0.6654964218749374,0.8798185941043083,0.963492920127772,0.9226215050398614,0.947618034598738,0.939061488886812,0.9090919882580144,0.8944271909999157,0.9572290580103376,0.8490587176169837,0.6654964218749374,0.917491525445882,0.9501133786848072,0.8975274678557507,0.963492920127772,0.9591836734693877,0.9496801147491554,0.8261092354078015,0.8135028260999235,0.9196340557339712,0.9365079365079364,0.8261092354078015,0.8421732276134621,0.8513941480015783,0.6671232644357482,0.9196340557339712,0.7982300365046155,0.7980498788703992,0.1825741858350553,0.731489776118417,0.1490711984999859,-0.0967098088642765,0.2688605544374747,0.1454785934906615,-0.1048314224727046,0.4813299149207703
0.6295004748324494,0.8529433594327791,0.9000696017296663,0.817452973621051,0.9078074647039812,0.9428090415820634,0.9315516419063744,0.9072647087265548,0.8629562115346445,0.839929346771069,0.6353138302883753,0.9315516419063744,0.9078074647039812,0.8583325077599886,0.9000696017296663,0.9315516419063744,0.9315516419063744,0.9315516419063744,0.9599593761525921,0.9240833396039368,0.8173378965356997,0.6591498716726663,0.9049473135343156,0.919057126057438,0.8173378965356997,0.8241633836921342,0.8272371773479802,0.809546353438863,0.9024943310657596,0.7832904826566098,0.7589701167607663,0.1825741858350553,0.6976044949184749,0.6206229488570845,-0.0967098088642765,-0.0274731141835801,0.145802960879951,-0.1048314224727046,0.6242654516490757
0.6114969138258706,0.967280819570018,0.8435484769916287,0.7858949718434631,0.9075904958553552,0.967280819570018,0.967280819570018,0.967280819570018,0.967280819570018,0.9567602319639584,0.7745966692414835,0.967280819570018,0.8838866025023303,0.7858949718434631,0.9212800968437432,0.967280819570018,0.967280819570018,0.967280819570018,0.967280819570018,1.0,0.935202762683204,0.8758942112899234,0.9797608855624781,0.967280819570018,0.935202762683204,0.935202762683204,0.935202762683204,0.8555068373557635,0.9440515045461578,0.9373980743326952,0.8759815782295741,0.1838290060036115,0.7458324105687091,0.4609945381890138,-0.0967098088642765,-0.277389944402327,0.3137126982389248,-0.1048314224727046,0.6684723972700367
0.4968814262372528,0.8239190389829454,0.8524226902661616,0.5737883654918823,0.9140467646940992,0.8874185312357497,0.9016195594181062,0.8874185312357497,0.8554994795238431,0.8412401562425377,0.6758903555505235,0.8865279580557959,0.8791850780209348,0.5737883654918823,0.8648374447691546,0.8874185312357497,0.9016195594181062,0.9284163702544912,0.8874185312357497,0.8759293481469447,0.8259126233700551,0.8281430501046754,0.8634427697656283,0.8360181894445353,0.8259126233700551,0.8268413419505957,0.8209720133327062,0.7905683438816712,0.9016195594181062,0.7820959348075754,0.8266964671235755,0.1838290060036115,0.713736986276923,0.6992058987801011,-0.0967098088642765,0.3632483055111484,0.1435427203258164,-0.1048314224727046,0.4670577509758682
0.6017596072338679,0.963492920127772,0.8321748708665134,0.6941928663074721,0.8961297955461902,0.9732155676488424,0.9863245059127904,0.9732155676488424,0.9757843882814446,0.963492920127772,0.6803346842535314,0.9471264367816092,0.9284163702544912,0.739985214108909,0.923770666446164,0.9884389178158018,0.9757843882814446,0.9884389178158018,0.9757843882814446,0.963492920127772,0.8814825547070535,0.7274936301610471,0.9757843882814446,0.9385355432993304,0.8366560250895912,0.8648574093903875,0.8523671736314538,0.7219295436604962,0.9884389178158018,0.7161869136777506,0.8234222098807172,0.1838290060036115,0.7424032960373588,0.6100933478193917,-0.0967098088642765,-0.0930295452061931,-0.0137615040861516,-0.1048314224727046,0.6029686766435146
0.5450559517666758,0.8675005090477509,0.8524226902661616,0.5154488593517952,0.86874805179339,0.9135092874028944,0.9732155676488424,0.9284163702544912,0.9155465899792335,0.858136625155313,0.6966691497449525,0.923077531452845,0.9134775554927947,0.5636248754575836,0.86874805179339,0.9284163702544912,0.963492920127772,0.958204315623789,0.9757843882814446,0.9701149425287358,0.8296837826926923,0.6827586206896552,0.9345063411946962,0.9133310383745664,0.815960618535093,0.7930171557900407,0.8436012195922314,0.7244528443320595,0.899466440465813,0.8000555035210714,0.8014638562768552,0.1838290060036115,0.6917470026180216,0.7616469659860505,-0.0967098088642765,-0.0348860794523224,-0.176254215004713,-0.1048314224727046,0.6371892062647887
0.4521322963867992,0.9049113616247958,0.8648374447691546,0.7595210135181372,0.8648374447691546,0.9601363367547364,1.0,0.9601363367547364,0.9886515189124016,0.9231672172102776,0.7040114941590414,0.9151262692009372,0.8804782083987911,0.7595210135181372,0.9140467646940992,0.9601363367547364,0.96059821464786,0.9601363367547364,0.9732155676488424,0.9151262692009372,0.8977400249468364,0.7344848063901788,0.9584624083292188,0.9627317497638084,0.9087907874057398,0.8926235876881756,0.8590236728573303,0.8369906970750682,0.96059821464786,0.8859093607507198,0.8307144373739881,0.1838290060036115,0.7541357039835538,0.8050118928857073,-0.0967098088642765,0.1849358448586481,0.0485322540915377,-0.1048314224727046,0.575355961782461
0.618116629631033,0.8574682578913085,0.8924058840298039,0.6612323164545011,0.8924058840298039,0.8768488159655042,0.8432571690999192,0.8768488159655042,0.8477469778188902,0.785883283227178,0.6093857815345481,0.8274939629230077,0.8924058840298039,0.6084896003050984,0.940678396956754,0.8895764787824234,0.8576163088534355,0.8768488159655042,0.83428078747284,0.8477469778188902,0.7987049505812828,0.6682111117356158,0.8526388071002261,0.8526388071002261,0.7883321830057082,0.7812307442944967,0.7827070927490527,0.7429973723549864,0.8777836512774446,0.7741930133232411,0.800947028137548,0.1821615882775299,0.707821773739738,0.7318351926479428,-0.0967098088642765,-0.3226500283044133,-0.061862529405857,-0.1048314224727046,0.5307591873920093
