,p-value,cliff
GodClass,4.281043392553075e-18,-0.977655341291705
DataClass,8.132040725173713e-18,-0.9731660034690338
LongMethod,0.0010679544323162916,-0.11937557392102846
FeatureEnvy,2.0689030272191284e-13,-0.5531068258340985
