,p-value,cliff
GodClass,0.8578521922314245,-0.00010203040506070809
DataClass,0.41217560223699223,-0.009998979695949393
LongMethod,0.10690693909308133,0.1627384960718294
FeatureEnvy,0.1576744490254438,-0.05693296602387511
