,p-value,cliff
GodClass,0.6366386605386716,0.01499846954392409
DataClass,0.9002970944136873,0.010203040506070809
LongMethod,0.31875596208800683,0.13335373941434547
FeatureEnvy,0.6827763135721057,-0.011631466176920723
