,p-value,cliff
GodClass,0.00023289240014490726,0.15478012447709416
DataClass,0.0053678287542152404,0.11906948270584634
LongMethod,0.5774686624272996,0.012447709417406387
FeatureEnvy,0.011412036386001651,0.0693806754412815
