,p-value,cliff
GodClass,0.739330259137805,0.01499846954392409
DataClass,0.8955592581751417,0.01918171615141312
LongMethod,0.10968440420462884,0.127231915110703
FeatureEnvy,0.8350015824519088,-0.01336598306295276
