,p-value,cliff
GodClass,0.23075812185954625,-0.001122334455667789
DataClass,0.0003911394314549602,0.13519028670543823
LongMethod,6.2926217738009e-05,0.16488113457810427
FeatureEnvy,1.2629879800553824e-05,0.17590041832466075
