,p-value,cliff
GodClass,0.6190990781747344,-0.020508111417202327
DataClass,0.9969726308736218,0.018569533721048873
LongMethod,0.0423129537984662,0.1768186919702071
FeatureEnvy,0.9367024628584287,0.016630956024895418
