,p-value,cliff
GodClass,2.9373446318137534e-07,-0.2729313335373941
DataClass,0.00991919679896498,-0.08590960106111621
LongMethod,1.4847262755237965e-07,-0.44270992755841243
FeatureEnvy,0.34668274730365867,-0.050607080910111214
