,p-value,cliff
GodClass,1.5856072592179912e-17,0.9375573921028466
DataClass,1.8160227507538845e-16,0.8361391694725028
LongMethod,2.615900956727243e-07,0.36741148862360984
FeatureEnvy,1,0.0
