,p-value,cliff
GodClass,0.27496092720486454,-0.0641771247831854
DataClass,0.2715126219894639,-0.050403020099989794
LongMethod,8.445629181768897e-12,0.5980002040608101
FeatureEnvy,0.002886553431091054,0.12947658402203857
