,p-value,cliff
GodClass,3.481978415487436e-18,0.9906132027344149
DataClass,5.3508266958406564e-18,0.9976533006836037
LongMethod,5.229475197187947e-18,0.9998979695949393
FeatureEnvy,6.595646588271404e-13,0.6678910315273952
