,p-value,cliff
GodClass,0.018394957054004214,-0.14661769207223752
DataClass,2.142260585195621e-14,-0.5164779104173044
LongMethod,3.349106434628215e-13,0.4972961942658912
FeatureEnvy,0.14739965083867398,0.06040199979593919
