,p-value,cliff
GodClass,2.451479339737275e-08,-0.37771655953474137
DataClass,3.897609640258236e-09,-0.39016426895214773
LongMethod,1.1115232889536052e-09,0.46209570451994697
FeatureEnvy,4.92796026980938e-12,-0.38893990409141926
