,p-value,cliff
GodClass,0.00034776321626399885,-0.21518212427303338
DataClass,0.000634306994490992,-0.18232833384348535
LongMethod,0.08907112183623991,0.08356290174471992
FeatureEnvy,0.5822842577773624,-0.05407611468217529
