,p-value,cliff
GodClass,0.00019520183149847035,-0.2320171411080502
DataClass,0.05913011350095652,-0.10651974288337925
LongMethod,0.01809847360297677,0.13916947250280584
FeatureEnvy,0.05937912995499985,-0.12131415161718193
