,p-value,cliff
GodClass,0.005605550351021514,-0.11937557392102846
DataClass,0.6823283499931829,0.02509947964493419
LongMethod,0.1885285255624496,-0.039995918783797574
FeatureEnvy,0.9793921252553618,0.01775329048056321
