,p-value,cliff
GodClass,3.9791657440650996e-11,0.3011937557392103
DataClass,4.662652334327246e-10,0.2625242322212019
LongMethod,0.006541070421566996,0.13702683399653096
FeatureEnvy,0.05310172691699605,-0.11304968880726457
