,p-value,cliff
GodClass,6.107225691969077e-07,0.13600652994592388
DataClass,8.575065912597713e-09,0.19997959391898787
LongMethod,0.030703382824588357,-0.06631976328946027
FeatureEnvy,0.931286665116335,0.004897459442913988
