,p-value,cliff
GodClass,1.5531846746490016e-07,0.3167023773084379
DataClass,3.0217194071749176e-05,0.16498316498316498
LongMethod,0.31731050786291415,0.010101010101010102
FeatureEnvy,1,0.0
