,p-value,cliff
GodClass,1.8818396061024967e-06,-0.29211304968880725
DataClass,2.700170169789031e-08,-0.31935516784001633
LongMethod,0.4573572653399175,0.021426385062748698
FeatureEnvy,0.0013081460403723262,-0.16100397918579737
